trip_id,date,shift,mode,site_id,vendor_id,driver_id,vehicle_id,direction,scheduled_at,actual_at,planned_km,actual_km,seats,occupancy,status,night_escort
T001281,1781913600000,S2,nodal,SITE4,V09,D0228,KA01AB0579,logout,1781976600000,1781976720000,14.13,14.57,12,11,closed,true
T001282,1785628800000,S2,cab,SITE3,V05,D0298,KA01AB1800,login,1785659400000,1785659640000,35.49,34.43,4,2,closed,true
T001283,1781395200000,S3,nodal,SITE4,V01,D0042,KA01AB1966,login,1781451000000,1781451180000,20.56,22.81,12,2,closed,true
T001284,1784937600000,S3,cab,SITE3,V05,D0355,KA01AB0181,login,1784993400000,1784995860000,34.47,39.50,4,3,closed,true
T001285,1788480000000,S1,shuttle,SITE3,V06,D0312,KA01AB1515,logout,1788521400000,1788521640000,30.66,31.41,24,18,closed,true
T001286,1781654400000,S1,shuttle,SITE3,V11,D0395,KA01AB0056,login,1781663400000,1781663640000,13.35,13.11,24,23,closed,true
T001287,1787529600000,S1,cab,SITE2,V01,D0110,KA01AB0963,logout,1787571000000,1787571180000,31.97,35.92,4,3,closed,true
T001288,1784505600000,S1,shuttle,SITE2,V10,D0219,KA01AB0438,logout,1784547000000,1784547060000,15.93,15.35,24,3,closed,true
T001289,1786924800000,S3,cab,SITE1,V04,D0308,KA01AB0791,login,1786980600000,1786983180000,15.87,18.00,4,4,closed,true
T001290,1784851200000,S2,cab,SITE4,V07,D0206,KA01AB1541,login,1784881800000,1784881860000,17.95,17.95,4,1,closed,true
T001291,1783641600000,S1,shuttle,SITE2,V07,D0330,KA01AB1229,login,1783650600000,1783650840000,36.02,40.41,24,5,closed,true
T001292,1784246400000,S3,nodal,SITE1,V04,D0283,KA01AB1051,logout,1784244600000,1784244840000,19.56,19.94,12,3,closed,true
T001293,1785801600000,S1,cab,SITE4,V05,D0044,KA01AB0273,login,1785810600000,1785810780000,31.77,34.45,4,1,closed,true
T001294,1783814400000,S1,shuttle,SITE1,V06,D0111,KA01AB1765,login,1783823400000,1783824600000,31.67,32.21,24,5,closed,true
T001295,1781308800000,S3,nodal,SITE2,V02,D0225,KA01AB0720,login,1781364600000,1781364720000,13.16,14.03,12,8,closed,true
T001296,1787788800000,S2,cab,SITE2,V12,D0212,KA01AB0270,login,1787819400000,1787819460000,32.59,36.02,4,2,closed,true
T001297,1786060800000,S1,shuttle,SITE4,V05,D0280,KA01AB0284,logout,1786102200000,1786102260000,30.08,29.08,24,10,closed,true
T001298,1782086400000,S1,nodal,SITE3,V04,D0374,KA01AB0088,logout,1782127800000,1782127920000,33.95,38.29,12,4,closed,true
T001299,1787011200000,S2,cab,SITE3,V07,D0289,KA01AB0516,logout,1787074200000,1787074260000,24.47,26.04,4,3,closed,false
T001300,1782345600000,S2,cab,SITE1,V12,D0162,KA01AB0792,logout,1782408600000,1782409920000,15.28,17.38,4,3,closed,true
T001301,1784505600000,S1,nodal,SITE1,V06,D0279,KA01AB0807,logout,1784547000000,1784547060000,12.90,12.48,12,6,closed,true
T001302,1784419200000,S2,cab,SITE1,V04,D0052,KA01AB1432,logout,1784482200000,1784482440000,34.33,38.60,4,3,closed,true
T001303,1787875200000,S1,shuttle,SITE3,V09,D0135,KA01AB0829,logout,1787916600000,1787916840000,26.18,25.64,24,15,closed,true
T001304,1787961600000,S2,shuttle,SITE2,V04,D0203,KA01AB0996,login,1787992200000,1787992440000,25.35,27.85,24,1,closed,true
T001305,1787270400000,S3,shuttle,SITE2,V10,D0113,KA01AB1325,logout,1787268600000,1787268660000,15.20,16.21,24,14,closed,true
T001306,1783296000000,S2,shuttle,SITE1,V09,D0115,KA01AB0449,logout,1783359000000,1783359240000,33.23,32.97,24,23,closed,true
T001307,1783209600000,S2,shuttle,SITE4,V11,D0198,KA01AB1062,login,1783240200000,1783240260000,32.54,37.39,24,3,closed,true
T001308,1787270400000,S3,shuttle,SITE3,V09,D0388,KA01AB1262,login,1787326200000,1787326380000,32.62,35.96,24,17,closed,true
T001309,1787788800000,S1,cab,SITE4,V11,D0025,KA01AB0186,login,1787797800000,1787797800000,37.47,38.91,4,3,closed,true
T001310,1783468800000,S2,shuttle,SITE1,V05,D0344,KA01AB1310,login,1783499400000,1783500840000,35.39,36.15,24,11,closed,true
T001311,1781654400000,S1,nodal,SITE4,V10,D0278,KA01AB1574,logout,1781695800000,1781695800000,27.10,28.78,12,3,closed,true
T001312,1787702400000,S1,nodal,SITE3,V08,D0238,KA01AB0179,login,1787711400000,1787711460000,17.88,18.37,12,5,closed,true
T001313,1783036800000,S2,shuttle,SITE4,V05,D0139,KA01AB0739,logout,1783099800000,1783099920000,10.07,10.04,24,17,closed,true
T001314,1786924800000,S3,shuttle,SITE1,V04,D0364,KA01AB0570,login,1786980600000,1786980660000,11.96,12.79,24,7,closed,true
T001315,1786924800000,S2,nodal,SITE2,V01,D0098,KA01AB0778,logout,1786987800000,1786989180000,27.43,29.37,12,1,closed,true
T001316,1785283200000,S3,nodal,SITE2,V09,D0279,KA01AB1336,logout,1785281400000,1785281580000,23.85,27.01,12,3,closed,true
T001317,1780876800000,S2,nodal,SITE2,V09,D0166,KA01AB0032,logout,1780939800000,1780939920000,22.16,22.38,12,8,closed,true,UNEXPECTED_EXTRA_FIELD
T001318,1782086400000,S3,cab,SITE1,V09,D0330,KA01AB0009,login,1782142200000,1782142200000,33.90,36.33,4,3,closed,true
T001319,1783641600000,S2,cab,SITE4,V04,D0051,KA01AB1954,logout,1783704600000,1783704780000,27.89,29.87,4,1,closed,true
T001320,1781913600000,S3,nodal,SITE3,V04,D0398,KA01AB1938,logout,1781911800000,1781912700000,8.09,7.70,12,2,closed,true
T001321,1787270400000,S1,shuttle,SITE1,V01,D0352,KA01AB1519,login,1787279400000,1787279520000,34.03,39.11,24,12,closed,true
T001322,1783728000000,S2,nodal,SITE2,V01,D0225,KA01AB0458,login,1783758600000,1783758600000,37.95,36.29,12,2,closed,true
T001323,1787097600000,S2,cab,SITE2,V12,D0185,KA01AB1149,login,1787128200000,1787128200000,19.71,20.47,4,2,closed,true
T001324,1781308800000,S1,shuttle,SITE4,V09,D0206,KA01AB0583,login,1781317800000,1781319240000,15.54,14.83,24,19,closed,true
T001325,1788393600000,S3,cab,SITE2,V10,D0110,KA01AB1293,logout,1788391800000,1788391920000,17.89,18.71,4,4,closed,true
T001326,1780963200000,S1,shuttle,SITE4,V06,D0038,KA01AB1206,login,1780972200000,1780972440000,28.44,29.33,24,1,closed,true
T001327,1780963200000,S1,nodal,SITE2,V09,D0245,KA01AB0598,login,1780972200000,1780972380000,29.00,32.35,12,3,closed,true
T001328,1781740800000,S1,shuttle,SITE2,V08,D0186,KA01AB1478,logout,1781782200000,1781782320000,35.96,39.93,24,6,closed,true
T001329,1785456000000,S3,nodal,SITE1,V01,D0108,KA01AB1457,logout,1785454200000,1785454320000,19.33,20.76,12,9,closed,true
T001330,1785542400000,S1,shuttle,SITE3,V03,D0361,KA01AB0907,logout,1785583800000,1785585960000,34.39,38.88,24,1,closed,true
T001331,1785283200000,S3,nodal,SITE3,V03,D0122,KA01AB1360,login,1785339000000,1785339180000,16.65,18.09,12,6,closed,true
T001332,1786579200000,S1,cab,SITE3,V04,D0387,KA01AB0381,login,1786588200000,1786588380000,29.81,31.44,4,3,closed,true
T001333,1786579200000,S3,nodal,SITE2,V09,D0366,KA01AB0435,logout,1786577400000,1786577400000,24.20,24.35,12,12,closed,true
T001334,1785715200000,S3,cab,SITE1,V04,D0137,KA01AB0551,login,1785771000000,1785771120000,13.84,15.40,4,2,closed,true
T001335,1786406400000,S2,nodal,SITE2,V09,D0179,KA01AB0939,logout,1786469400000,1786469640000,28.82,27.95,12,6,closed,true
T001336,1781308800000,S1,cab,SITE4,V09,D0100,KA01AB0713,login,1781317800000,1781319960000,11.86,11.33,4,1,closed,true
T001337,1786060800000,S1,cab,SITE1,V12,D0249,KA01AB1647,logout,1786102200000,1786102380000,23.02,22.56,4,3,closed,true,UNEXPECTED_EXTRA_FIELD
T001338,1787788800000,S3,nodal,SITE4,V05,D0154,KA01AB1986,logout,1787787000000,1787787240000,22.07,23.68,12,5,closed,true
T001339,1786406400000,S2,cab,SITE1,V06,D0256,KA01AB1881,login,1786437000000,1786437060000,38.77,44.13,4,1,closed,true
T001340,1781913600000,S2,cab,SITE2,V08,D0006,KA01AB0768,login,1781944200000,1781944260000,30.95,29.90,4,4,closed,true
T001341,1786233600000,S1,nodal,SITE2,V03,D0105,KA01AB1124,login,1786242600000,1786242660000,18.20,19.68,12,11,closed,true
T001342,1786665600000,S3,cab,SITE2,V11,D0216,KA01AB0210,logout,1786663800000,1786664040000,20.26,22.60,4,3,closed,true
T001343,1786060800000,S3,cab,SITE3,V02,D0305,KA01AB0977,login,1786116600000,1786116600000,14.18,14.56,4,4,closed,true
T001344,1785110400000,S1,cab,SITE4,V08,D0239,KA01AB0490,login,1785119400000,1785119580000,26.28,28.35,4,2,closed,true
T001345,1780876800000,S2,cab,SITE1,V06,D0380,KA01AB0533,logout,1780939800000,1780939860000,16.40,18.74,4,1,closed,true
T001346,1786665600000,S2,cab,SITE3,V02,D0198,KA01AB1140,login,1786696200000,1786696440000,41.45,44.49,4,2,closed,true
T001347,1786579200000,S2,cab,SITE3,V03,D0394,KA01AB1147,login,1786609800000,1786609980000,18.27,17.60,4,3,closed,true
T001348,1788393600000,S2,shuttle,SITE3,V07,D0143,KA01AB0745,login,1788424200000,1788424200000,14.83,17.01,24,1,closed,true
T001349,1788134400000,S3,cab,SITE3,V01,D0366,KA01AB1257,login,1788190200000,1788190380000,15.51,16.71,4,3,closed,true
T001350,1784332800000,S1,cab,SITE4,V08,D0338,KA01AB1643,login,1784341800000,1784341800000,35.54,40.18,4,3,closed,true
T001351,1787961600000,S3,nodal,SITE2,V09,D0025,KA01AB0749,login,1788017400000,,15.71,15.32,12,6,open,true
T001352,1784937600000,S3,cab,SITE1,V06,D0004,KA01AB0745,logout,1784935800000,1784935860000,19.49,18.77,4,1,closed,true
T001353,1782000000000,S2,shuttle,SITE2,V03,D0255,KA01AB0661,logout,1782063000000,1782063180000,15.12,14.70,24,15,closed,true
T001354,1787702400000,S2,cab,SITE4,V12,D0173,KA01AB1567,login,1787733000000,1787733120000,15.17,16.97,4,4,closed,true
T001355,1785801600000,S3,shuttle,SITE4,V11,D0354,KA01AB0385,login,1785857400000,1785857640000,11.92,13.45,24,8,closed,true
T001356,1787875200000,S3,nodal,SITE2,V04,D0290,KA01AB0122,login,1787931000000,1787931180000,26.20,26.06,12,12,closed,true
T001357,1787097600000,S2,cab,SITE4,V12,D0175,KA01AB1791,logout,1787160600000,1787160840000,39.14,37.71,4,2,closed,true
T001358,1785369600000,S3,cab,SITE4,V07,D0081,KA01AB1880,login,1785425400000,1785425460000,38.42,43.71,4,1,closed,true
T001359,1783555200000,S2,cab,SITE4,V01,D0064,KA01AB1748,login,1783585800000,1783585920000,42.29,43.86,4,4,closed,true
T001360,1781568000000,S1,shuttle,SITE4,V06,D0261,KA01AB0014,login,1781577000000,1781577180000,12.76,13.14,24,2,closed,true
T001361,1781481600000,S1,shuttle,SITE3,V04,D0211,KA01AB0017,logout,1781523000000,1781523000000,14.31,16.19,24,18,closed,true
T001362,1786406400000,S1,shuttle,SITE3,V05,D0232,KA01AB0705,logout,1786447800000,1786448040000,24.33,25.28,24,18,closed,true
T001363,1785024000000,S1,cab,SITE4,V03,D0217,KA01AB0273,login,1785033000000,1785034740000,15.03,15.08,4,1,closed,true
T001364,1784592000000,S1,nodal,SITE2,V10,D0141,KA01AB1993,logout,1784633400000,1784633400000,11.35,12.04,12,1,closed,true
T001365,1781827200000,S2,nodal,SITE2,V10,D0287,KA01AB1856,logout,1781890200000,1781890200000,16.38,16.82,12,3,closed,true
T001366,1787097600000,S1,cab,SITE4,V07,D0220,KA01AB0104,login,1787106600000,1787106600000,36.58,37.76,4,1,closed,true
T001367,1781481600000,S1,shuttle,SITE1,V03,D0115,KA01AB1382,login,1781490600000,1781490600000,29.41,30.67,24,14,closed,true
T001368,1781654400000,S2,shuttle,SITE2,V07,D0016,KA01AB1254,login,1781685000000,1781685240000,42.87,44.19,24,17,closed,true
T001369,1785110400000,S1,shuttle,SITE4,V12,D0133,KA01AB1993,logout,1785151800000,1785151980000,41.39,42.64,24,1,closed,true
T001370,1788480000000,S3,nodal,SITE2,V10,D0204,KA01AB0044,logout,1788478200000,1788480840000,31.32,32.91,12,9,closed,true
T001371,1782172800000,S3,cab,SITE1,V02,D0262,KA01AB1602,logout,1782171000000,,31.50,32.74,4,1,open,true
T001372,1781568000000,S3,cab,SITE3,V05,D0110,KA01AB1355,login,1781623800000,1781624580000,23.17,24.61,4,4,closed,true
T001373,1781049600000,S3,cab,SITE2,V09,D0009,KA01AB0286,login,1781105400000,1781105400000,41.58,41.03,4,2,closed,true
T001374,1786406400000,S1,shuttle,SITE4,V06,D0291,KA01AB1138,login,1786415400000,1786415400000,34.05,38.78,24,6,closed,true
T001375,1787702400000,S1,shuttle,SITE2,V01,D0057,KA01AB1924,logout,1787743800000,1787743860000,28.96,33.08,24,13,closed,true
T001376,1783728000000,S3,cab,SITE4,V08,D0121,KA01AB1829,logout,1783726200000,1783726380000,25.19,25.22,4,4,closed,true
T001377,1781395200000,S2,shuttle,SITE3,V09,D0137,KA01AB0753,login,1781425800000,1781426040000,12.39,12.17,24,5,closed,true
T001378,1783209600000,S3,nodal,SITE4,V01,D0179,KA01AB1206,login,1783265400000,1783265460000,40.25,41.43,12,11,closed,true
T001379,1786665600000,S1,shuttle,SITE1,V08,D0319,KA01AB0989,logout,1786707000000,1786707060000,32.49,36.53,24,9,closed,true
T001380,1781136000000,S2,nodal,SITE2,V08,D0136,KA01AB0929,login,1781166600000,1781166600000,13.99,13.59,12,10,closed,true
T001381,1787529600000,S1,nodal,SITE3,V02,D0344,KA01AB0222,logout,1787571000000,1787571240000,34.15,38.78,12,8,closed,true
T001382,1786579200000,S1,shuttle,SITE3,V09,D0293,KA01AB0803,logout,1786620600000,1786620840000,36.55,36.65,24,12,closed,true
T001383,1785801600000,S2,nodal,SITE2,V03,D0258,KA01AB0669,logout,1785864600000,1785864600000,29.29,28.38,12,12,closed,true
T001384,1783555200000,S1,shuttle,SITE1,V12,D0327,KA01AB1945,login,1783564200000,1783564320000,21.91,24.76,24,17,closed,true
T001385,1782691200000,S2,nodal,SITE2,V06,D0356,KA01AB1129,login,1782721800000,1782723840000,14.44,15.75,12,1,closed,true
T001386,1787097600000,S1,shuttle,SITE4,V09,D0380,KA01AB0310,logout,1787139000000,1787139000000,42.15,40.96,24,17,closed,true
T001387,1787443200000,S1,cab,SITE2,V12,D0182,KA01AB1544,login,1787452200000,1787453880000,41.58,44.58,4,1,closed,true
T001388,1784246400000,S2,nodal,SITE2,V08,D0208,KA01AB0588,logout,1784309400000,1784309520000,29.66,34.00,12,7,closed,true
T001389,1785974400000,S1,shuttle,SITE3,V03,D0285,KA01AB1642,login,1785983400000,1785983580000,18.27,18.18,24,8,closed,true
T001390,1780876800000,S3,cab,SITE2,V11,D0068,KA01AB0136,logout,1780875000000,1780875120000,21.69,24.10,4,2,closed,true
T001391,1784073600000,S3,shuttle,SITE4,V07,D0236,KA01AB1965,logout,1784071800000,1784071860000,38.76,40.95,24,24,closed,true
T001392,1784160000000,S2,shuttle,SITE4,V01,D0070,KA01AB1821,logout,1784223000000,1784223060000,23.42,22.81,24,4,closed,true
T001393,1787097600000,S1,cab,SITE2,V12,D0087,KA01AB0709,logout,1787139000000,1787139240000,40.27,44.87,4,1,closed,true
T001394,1787529600000,S3,cab,SITE4,V08,D0134,KA01AB1244,login,1787585400000,1787585640000,31.61,33.51,4,3,closed,true
T001395,1788048000000,S3,cab,SITE1,V10,D0301,KA01AB0410,login,1788103800000,1788104040000,38.65,42.92,4,4,closed,true
T001396,1788393600000,S3,shuttle,SITE4,V11,D0140,KA01AB0716,logout,1788391800000,1788391980000,38.47,40.51,24,13,closed,true
T001397,1784851200000,S1,cab,SITE1,V07,D0378,KA01AB0224,login,1784860200000,1784860380000,13.13,13.20,4,2,closed,true
T001398,1781568000000,S1,nodal,SITE3,V11,D0276,KA01AB1520,logout,1781609400000,1781609580000,29.83,34.29,12,1,closed,true
T001399,1782432000000,S3,cab,SITE2,V07,D0038,KA01AB0996,login,1782487800000,1782487860000,17.11,18.12,4,4,closed,true
T001400,1782345600000,S1,nodal,SITE4,V08,D0391,KA01AB1802,logout,1782387000000,1782387180000,15.25,15.68,12,7,closed,true
T001401,1785283200000,S3,shuttle,SITE1,V07,D0211,KA01AB1867,login,1785339000000,1785339060000,14.77,16.28,24,1,closed,true
T001402,1787270400000,S1,nodal,SITE3,V09,D0275,KA01AB0989,logout,1787311800000,1787311800000,33.45,36.66,12,5,closed,true
T001403,1785974400000,S3,cab,SITE3,V05,D0011,KA01AB1815,logout,1785972600000,1785975120000,36.28,41.07,4,4,closed,true
T001404,1783814400000,S2,nodal,SITE2,V10,D0202,KA01AB1009,login,1783845000000,1783847040000,10.65,10.78,12,10,closed,true
T001405,1782432000000,S2,nodal,SITE3,V02,D0217,KA01AB0273,logout,1782495000000,1782495060000,42.99,49.07,12,6,closed,true
T001406,1782000000000,S2,cab,SITE2,V04,D0275,KA01AB0144,login,1782030600000,1782030600000,24.93,27.07,4,4,closed,true
T001407,1783641600000,S1,nodal,SITE4,V09,D0177,KA01AB0430,logout,1783683000000,1783683240000,14.56,15.13,12,8,closed,true
T001408,1785542400000,S1,nodal,SITE3,V12,D0198,KA01AB0644,logout,1785583800000,1785583980000,19.39,20.93,12,4,closed,true
T001409,1786492800000,S3,cab,SITE1,V04,D0075,KA01AB0003,login,1786548600000,1786548780000,10.35,10.89,4,3,closed,true
T001410,1787961600000,S3,shuttle,SITE2,V10,D0335,KA01AB1378,login,1788017400000,1788017640000,18.41,18.08,24,13,closed,true
T001411,1783555200000,S1,nodal,SITE3,V07,D0327,KA01AB1388,login,1783564200000,1783566360000,17.76,17.89,12,12,closed,true
T001412,1782086400000,S2,cab,SITE1,V06,D0237,KA01AB0174,login,1782117000000,1782117060000,35.25,33.54,4,4,closed,true
T001413,1785369600000,S3,nodal,SITE2,V09,D0091,KA01AB1032,login,1785425400000,1785425400000,19.02,19.68,12,2,closed,true
T001414,1781308800000,S2,cab,SITE1,V08,D0222,KA01AB1871,login,1781339400000,1781339640000,33.01,36.51,4,2,closed,true
T001415,1786838400000,S3,shuttle,SITE3,V04,D0337,KA01AB1708,login,1786894200000,1786894320000,17.41,16.76,24,8,closed,true
T001416,1785369600000,S2,nodal,SITE4,V06,D0277,KA01AB0434,logout,1785432600000,1785432780000,35.29,36.54,12,11,closed,true
T001417,1782000000000,S1,cab,SITE2,V06,D0212,KA01AB1126,login,1782009000000,1782009240000,31.31,33.82,4,1,closed,true
T001418,1787529600000,S3,cab,SITE1,V05,D0249,KA01AB1392,login,1787585400000,1787586300000,8.06,7.78,4,4,closed,true
T001419,1784073600000,S1,nodal,SITE2,V12,D0057,KA01AB0922,login,1784082600000,1784082720000,25.72,25.10,12,4,closed,true
T001420,1781049600000,S3,shuttle,SITE4,V01,D0255,KA01AB1569,logout,1781047800000,1781047920000,20.38,22.22,24,14,closed,true
T001421,1786320000000,S2,cab,SITE1,V06,D0263,KA01AB0249,logout,1786383000000,1786383000000,27.34,30.50,4,2,closed,true
T001422,1787961600000,S2,cab,SITE2,V12,D0309,KA01AB1761,login,1787992200000,1787992380000,40.41,44.00,4,3,closed,true
T001423,1785888000000,S3,shuttle,SITE2,V04,D0061,KA01AB1267,logout,1785886200000,1785886440000,41.49,45.86,24,24,closed,true
T001424,1787443200000,S2,shuttle,SITE3,V01,D0363,KA01AB1598,login,1787473800000,1787473800000,41.56,42.26,24,10,closed,true
T001425,1785110400000,S3,cab,SITE2,V05,D0211,KA01AB1222,logout,1785108600000,1785108720000,13.84,15.47,4,4,closed,true
T001426,1788048000000,S1,cab,SITE4,V10,D0285,KA01AB0823,login,1788057000000,1788057240000,32.03,30.80,4,1,closed,true
T001427,1786665600000,S2,shuttle,SITE4,V03,D0144,KA01AB0875,login,1786696200000,1786696440000,8.31,9.18,24,24,closed,true
T001428,1782518400000,S3,nodal,SITE2,V11,D0102,KA01AB1278,login,1782574200000,1782574320000,28.14,26.86,12,11,closed,true
T001429,1786492800000,S2,nodal,SITE3,V09,D0284,KA01AB1751,login,1786523400000,1786523460000,17.26,16.59,12,10,closed,true
T001430,1782691200000,S2,nodal,SITE2,V11,D0374,KA01AB1947,logout,1782754200000,1782754260000,37.86,38.34,12,7,closed,true
T001431,1786752000000,S3,shuttle,SITE4,V01,D0101,KA01AB1227,login,1786807800000,1786808460000,29.28,30.37,24,11,closed,true
T001432,1782432000000,S1,cab,SITE2,V02,D0386,KA01AB0531,login,1782441000000,1782441120000,14.00,15.93,4,3,closed,true
T001433,1785283200000,S2,shuttle,SITE3,V11,D0181,KA01AB0530,logout,1785346200000,1785346260000,9.10,9.07,24,9,closed,true
T001434,1787702400000,S1,cab,SITE1,V02,D0074,KA01AB1927,login,1787711400000,1787711580000,24.58,24.95,4,2,closed,true
T001435,1785542400000,S2,nodal,SITE2,V06,D0166,KA01AB0844,logout,1785605400000,1785606360000,15.23,14.55,12,12,closed,true
T001436,1784851200000,S2,shuttle,SITE3,V08,D0222,KA01AB0856,login,1784881800000,1784882040000,31.76,30.23,24,14,closed,true
T001437,1784851200000,S3,cab,SITE2,V03,D0285,KA01AB1185,login,1784907000000,1784907000000,30.52,30.15,4,2,closed,true
T001438,1787875200000,S3,cab,SITE1,V03,D0381,KA01AB1546,logout,1787873400000,1787873400000,39.22,39.53,4,1,closed,true
T001439,1787184000000,S1,cab,SITE3,V07,D0338,KA01AB1563,logout,1787225400000,1787225460000,28.29,31.76,4,4,closed,true
T001440,1783987200000,S2,cab,SITE2,V02,D0014,KA01AB1768,logout,1784050200000,1784050440000,39.91,42.14,4,4,closed,true
T001441,1787616000000,S3,shuttle,SITE1,V10,D0067,KA01AB1748,logout,1787614200000,1787614440000,33.91,32.40,24,3,closed,true
T001442,1782086400000,S1,shuttle,SITE2,V01,D0131,KA01AB0954,logout,1782127800000,1782128040000,19.63,22.27,24,8,closed,true
T001443,1788048000000,S1,cab,SITE2,V08,D0199,KA01AB1899,login,1788057000000,1788057180000,16.81,16.35,4,4,closed,true
T001444,1787097600000,S1,shuttle,SITE3,V10,D0034,KA01AB1206,logout,1787139000000,1787139180000,24.48,24.91,24,21,closed,true
T001445,1781308800000,S3,nodal,SITE1,V12,D0173,KA01AB0577,login,1781364600000,1781364660000,30.31,29.39,12,2,closed,true
T001446,1787443200000,S2,shuttle,SITE1,V05,D0334,KA01AB1387,logout,1787506200000,1787506440000,41.15,45.14,24,19,closed,true
T001447,1785715200000,S3,cab,SITE4,V01,D0377,KA01AB1847,logout,1785713400000,1785713580000,9.39,9.49,4,3,closed,true
T001448,1787529600000,S2,nodal,SITE4,V09,D0167,KA01AB0770,login,1787560200000,,41.20,46.90,12,7,open,true
T001449,1787184000000,S3,shuttle,SITE2,V05,D0177,KA01AB0694,logout,1787182200000,1787182380000,15.05,15.61,24,3,closed,true
