trip_id,employee_id,rating,comment,language
T007485,E03706,5,"Vandi sariyana neratthil vanthathu",ta
T007487,E02699,3,"Driver was punctual and polite",en
T007491,E00848,4,"Driver was punctual and polite",en
T007492,E01865,3,"Driver was punctual and polite",en
T007493,E02537,3,"Driver samayaniki vachadu, baagundi",te
T007494,E02794,4,"Vandi sariyana neratthil vanthathu",ta
T007499,E03130,4,"Driver was punctual and polite",en
T007500,E03088,4,"Cab samay par aaya, driver acha tha",hi
T007501,E02426,5,"Driver was punctual and polite",en
T007507,E01807,4,"Driver samayaniki vachadu, baagundi",te
T007508,E00220,4,"Driver was punctual and polite",en
T007522,E00399,3,"Cab samay par aaya, driver acha tha",hi
T007527,E03277,4,"Driver was punctual and polite",en
T007530,E03506,5,"Cab samay par aaya, driver acha tha",hi
T007535,E01768,3,"Cab samay par aaya, driver acha tha",hi
T007536,E03970,4,"Cab samay par aaya, driver acha tha",hi
T007537,E01872,5,"Driver samayaniki vachadu, baagundi",te
T007540,E00154,3,"Vandi sariyana neratthil vanthathu",ta
T007546,E03403,5,"Driver samayaniki vachadu, baagundi",te
T007549,E01128,5,"Driver was punctual and polite",en
T007554,E02834,4,"Driver was punctual and polite",en
T007555,E03016,4,"Driver was punctual and polite",en
T007556,E01238,4,"Driver was punctual and polite",en
T007560,E00779,5,"Cab samay par aaya, driver acha tha",hi
T007566,E01411,3,"Driver was punctual and polite",en
T007567,E03526,3,"Driver was punctual and polite",en
T007575,E03508,3,"Driver was punctual and polite",en
T007576,E03022,5,"Driver was punctual and polite",en
T007578,E01624,4,"Driver was punctual and polite",en
T007585,E01034,5,"Driver was punctual and polite",en
T007595,E02496,4,"Driver was punctual and polite",en
T007599,E02654,3,"Cab samayakke bantu, chennagitru",kn
T007602,E00889,2,"Waited forty minutes with no update",en
T007603,E02703,4,"Driver was punctual and polite",en
T999852,E02082,3,"Cab samay par aaya, driver acha tha",hi
T007605,E02808,4,"Driver was punctual and polite",en
T007608,E03691,3,"Cab samay par aaya, driver acha tha",hi
T007611,E03654,3,"Driver was punctual and polite",en
T007613,E02844,3,"Driver samayaniki vachadu, baagundi",te
T007614,E00015,3,"Driver was punctual and polite",en
T007615,E01350,3,"Driver was punctual and polite",en
T007616,E01338,5,"Cab samay par aaya, driver acha tha",hi
T007619,E01782,4,"Vandi sariyana neratthil vanthathu",ta
T007622,E00384,4,"Driver was punctual and polite",en
T007625,E01643,3,"Driver was punctual and polite",en
T007628,E03786,4,"Cab samay par aaya, driver acha tha",hi
T007629,E01880,3,"Driver was punctual and polite",en
T007631,E00224,4,"Driver was punctual and polite",en
T007634,E01531,4,"Cab samay par aaya, driver acha tha",hi
T007636,E01995,4,"Driver was punctual and polite",en
T007638,E00721,2,"Vandi romba late, thagaval illai",ta
T007639,E02959,5,"Driver was punctual and polite",en
T007640,E01493,4,"Cab samay par aaya, driver acha tha",hi
T007641,E02769,4,"Cab samay par aaya, driver acha tha",hi
T007644,E00866,4,"Cab samayakke bantu, chennagitru",kn
T007653,E02138,5,"Driver was punctual and polite",en
T007654,E01381,3,"Cab samay par aaya, driver acha tha",hi
T007658,E00509,1,"Waited forty minutes with no update",en
T007661,E00730,3,"Driver was punctual and polite",en
T007663,E02863,5,"Driver was punctual and polite",en
T007668,E02465,4,"Driver was punctual and polite",en
T007670,E03277,4,"Driver was punctual and polite",en
T007672,E03047,5,"Cab samay par aaya, driver acha tha",hi
T007678,E02514,3,"Driver was punctual and polite",en
T993298,E01161,3,"Driver was punctual and polite",en
T007684,E03044,4,"Cab samayakke bantu, chennagitru",kn
T007687,E00392,4,"Vandi sariyana neratthil vanthathu",ta
T007688,E01763,3,"Cab samayakke bantu, chennagitru",kn
T007703,E02948,4,"Vandi sariyana neratthil vanthathu",ta
T007707,E00427,4,"Driver was punctual and polite",en
T007708,E01145,4,"Driver was punctual and polite",en
T007709,E02318,5,"Vandi sariyana neratthil vanthathu",ta
T007711,E03811,4,"Driver samayaniki vachadu, baagundi",te
T007712,E01577,4,"Driver was punctual and polite",en
T007722,E00769,5,"Driver was punctual and polite",en
T007724,E01272,5,"Vandi sariyana neratthil vanthathu",ta
T007725,E01606,3,"Driver was punctual and polite",en
T007731,E03315,5,"Cab samay par aaya, driver acha tha",hi
T007732,E02717,3,"Driver was punctual and polite",en
T007734,E03679,5,"Driver was punctual and polite",en
T007735,E02478,3,"Driver was punctual and polite",en
T007736,E00299,4,"Driver was punctual and polite",en
T007740,E01075,3,"Vandi sariyana neratthil vanthathu",ta
T007742,E02103,4,"Driver samayaniki vachadu, baagundi",te
T007744,E01809,5,"Driver samayaniki vachadu, baagundi",te
T007745,E00559,4,"Cab samay par aaya, driver acha tha",hi
T007746,E03673,3,"Cab samay par aaya, driver acha tha",hi
T007747,E00506,3,"Driver was punctual and polite",en
T007748,E00227,4,"Driver was punctual and polite",en
T007752,E02097,5,"Driver samayaniki vachadu, baagundi",te
T007753,E03399,5,"Vandi sariyana neratthil vanthathu",ta
T007760,E00551,4,"Driver was punctual and polite",en
T007761,E00345,2,"Waited forty minutes with no update",en
T007764,E02017,4,"Driver samayaniki vachadu, baagundi",te
T997192,E02215,4,"Driver was punctual and polite",en
T007769,E03062,2,"Waited forty minutes with no update",en
T007772,E00055,5,"Driver was punctual and polite",en
T994956,E02753,2,"Cab chala late ayindi, sammachaaram ledu",te
T007778,E00830,5,"Driver samayaniki vachadu, baagundi",te
T007781,E03199,3,"Vandi sariyana neratthil vanthathu",ta
T007783,E02761,3,"Vandi sariyana neratthil vanthathu",ta
T007790,E01536,3,"Cab samayakke bantu, chennagitru",kn
T007794,E01134,3,"Driver was punctual and polite",en
T997902,E02381,5,"Driver was punctual and polite",en
T007799,E03381,4,"Driver was punctual and polite",en
T007800,E01422,5,"Driver was punctual and polite",en
T007813,E03930,5,"Driver samayaniki vachadu, baagundi",te
T007814,E02158,3,"Driver was punctual and polite",en
T007816,E00422,3,"Driver was punctual and polite",en
T007818,E02870,3,"Driver samayaniki vachadu, baagundi",te
T007821,E02583,3,"Driver was punctual and polite",en
T007824,E02494,3,"Driver samayaniki vachadu, baagundi",te
T007825,E02579,4,"Cab samay par aaya, driver acha tha",hi
T007826,E02702,5,"Driver was punctual and polite",en
T007829,E01314,4,"Driver was punctual and polite",en
T007832,E00681,4,"Vandi sariyana neratthil vanthathu",ta
T007834,E01086,4,"Driver was punctual and polite",en
T007836,E03358,3,"Cab samay par aaya, driver acha tha",hi
T007838,E03454,3,"Cab samayakke bantu, chennagitru",kn
T007839,E01927,4,"Cab samayakke bantu, chennagitru",kn
T007840,E03926,4,"Driver was punctual and polite",en
T007842,E00757,3,"Vandi sariyana neratthil vanthathu",ta
T007843,E03890,4,"Driver was punctual and polite",en
T007846,E03146,5,"Driver was punctual and polite",en
T007847,E02975,4,"Driver was punctual and polite",en
T007849,E03734,3,"Driver was punctual and polite",en
T007852,E00150,1,"Waited forty minutes with no update",en
T007859,E02373,5,"Cab samayakke bantu, chennagitru",kn
T007862,E02589,5,"Vandi sariyana neratthil vanthathu",ta
T007865,E01552,5,"Driver was punctual and polite",en
T007867,E01296,4,"Driver was punctual and polite",en
T007876,E00508,5,"Driver was punctual and polite",en
T007879,E03786,4,"Cab samayakke bantu, chennagitru",kn
T007880,E00815,3,"Driver was punctual and polite",en
T007881,E02708,2,"Cab bahut late tha, koi soochna nahi mili",hi
T007884,E02928,5,"Driver samayaniki vachadu, baagundi",te
T007885,E03262,5,"Cab samay par aaya, driver acha tha",hi
T007887,E02126,5,"Driver was punctual and polite",en
T007892,E00532,4,"Driver was punctual and polite",en
T007893,E03755,3,"Driver was punctual and polite",en
T993661,E00759,4,"Cab samay par aaya, driver acha tha",hi
T007898,E01489,5,"Driver was punctual and polite",en
T007899,E02300,2,"Waited forty minutes with no update",en
T007900,E01533,3,"Cab samayakke bantu, chennagitru",kn
T007902,E00657,3,"Driver was punctual and polite",en
T007903,E02021,3,"Driver was punctual and polite",en
T007904,E01475,3,"Driver was punctual and polite",en
T007913,E03635,4,"Driver was punctual and polite",en
T007917,E02864,3,"Driver was punctual and polite",en
T007927,E00127,4,"Driver was punctual and polite",en
T007930,E03382,5,"Cab samayakke bantu, chennagitru",kn
T007931,E00684,4,"Driver was punctual and polite",en
T007933,E02842,3,"Driver was punctual and polite",en
T007934,E03131,4,"Driver samayaniki vachadu, baagundi",te
T007936,E00118,2,"Vandi romba late, thagaval illai",ta
T007938,E01986,5,"Driver samayaniki vachadu, baagundi",te
T007939,E00673,3,"Cab samayakke bantu, chennagitru",kn
T007941,E02376,4,"Driver was punctual and polite",en
T007942,E03583,4,"Driver was punctual and polite",en
T007945,E02310,4,"Driver was punctual and polite",en
T007950,E02915,3,"Vandi sariyana neratthil vanthathu",ta
T007957,E01440,3,"Driver was punctual and polite",en
T007958,E00372,3,"Cab samayakke bantu, chennagitru",kn
T007960,E03230,4,"Cab samay par aaya, driver acha tha",hi
T007963,E00044,5,"Driver was punctual and polite",en
T007968,E01619,3,"Cab samay par aaya, driver acha tha",hi
T007970,E00597,3,"Cab samayakke bantu, chennagitru",kn
T007979,E03013,4,"Driver was punctual and polite",en
T007984,E03885,4,"Driver was punctual and polite",en
T007991,E02954,3,"Driver was punctual and polite",en
T007993,E02843,5,"Driver was punctual and polite",en
T007995,E02258,3,"Driver was punctual and polite",en
T007998,E01815,3,"Driver was punctual and polite",en
