employee_id,site_id,shift,date,expected
E00510,SITE2,S3,1788307200000,1
E03868,SITE2,S1,1788307200000,1
E01298,SITE1,S1,1788307200000,1
E01566,SITE1,S3,1788307200000,1
E02501,SITE2,S1,1788307200000,1
E02763,SITE4,S1,1788307200000,1
E00411,SITE2,S2,1788307200000,1
E03501,SITE3,S1,1788307200000,1
E02406,SITE3,S2,1788307200000,1
E00277,SITE4,S3,1788307200000,1
E01690,SITE1,S1,1788307200000,1
E00739,SITE4,S1,1788307200000,1
E00680,SITE1,S3,1788307200000,1
E03515,SITE4,S3,1788307200000,1
E02845,SITE4,S1,1788307200000,1
E03438,SITE1,S2,1788307200000,1
E02699,SITE2,S1,1788307200000,1
E03614,SITE4,S1,1788307200000,1
E00290,SITE3,S3,1788307200000,1
E03740,SITE3,S1,1788307200000,1
E01914,SITE2,S3,1788307200000,1
E01543,SITE4,S3,1788307200000,1
E02070,SITE3,S1,1788307200000,1
E01138,SITE3,S3,1788307200000,1
E01084,SITE1,S1,1788307200000,1
E03440,SITE2,S3,1788307200000,1
E03286,SITE1,S1,1788393600000,1
E01803,SITE4,S1,1788393600000,1
E03687,SITE4,S2,1788393600000,1
E00273,SITE4,S3,1788393600000,1
E01525,SITE4,S1,1788393600000,1
E03181,SITE4,S2,1788393600000,1
E00241,SITE4,S1,1788393600000,1
E02469,SITE3,S1,1788393600000,1
E02874,SITE4,S1,1788393600000,1
E90694,SITE2,S2,1788393600000,1
E02596,SITE4,S2,1788393600000,1
E00923,SITE4,S3,1788393600000,1
E03109,SITE1,S1,1788393600000,1
E02948,SITE3,S3,1788393600000,1
E02285,SITE3,S3,1788393600000,1
E02137,SITE3,S2,1788393600000,1
E90958,SITE1,S1,1788393600000,1
E03987,SITE4,S3,1788393600000,1
E02929,SITE2,S2,1788393600000,1
E03083,SITE2,S2,1788393600000,1
E03337,SITE3,S2,1788393600000,1
E00304,SITE3,S1,1788393600000,1
E03613,SITE2,S1,1788393600000,1
E03531,SITE2,S1,1788393600000,1
E02474,SITE4,S1,1788393600000,1
E00330,SITE3,S3,1788393600000,1
E02200,SITE2,S2,1788393600000,1
E00585,SITE2,S3,1788393600000,1
E00513,SITE3,S3,1788393600000,1
E02809,SITE3,S3,1788393600000,1
E02262,SITE3,S2,1788393600000,1
E01466,SITE2,S1,1788393600000,1
E02498,SITE1,S3,1788393600000,1
E03352,SITE4,S3,1788393600000,1
E00075,SITE1,S2,1788393600000,1
E03646,SITE2,S2,1788393600000,1
E02435,SITE1,S2,1788393600000,1
E90925,SITE2,S2,1788393600000,1
E01306,SITE4,S1,1788393600000,1
E01994,SITE2,S3,1788393600000,1
E02306,SITE1,S3,1788480000000,1
E90168,SITE2,S2,1788480000000,1
E02761,SITE4,S1,1788480000000,1
E03252,SITE4,S1,1788480000000,1
E03843,SITE4,S3,1788480000000,1
E03688,SITE2,S1,1788480000000,1
E02931,SITE3,S2,1788480000000,1
E03102,SITE2,S1,1788480000000,1
E03187,SITE4,S2,1788480000000,1
E01081,SITE1,S1,1788480000000,1
E01145,SITE4,S3,1788480000000,1
E00346,SITE4,S2,1788480000000,1
E02347,SITE3,S3,1788480000000,1
E00155,SITE1,S2,1788480000000,1
E02293,SITE4,S1,1788480000000,1
E02749,SITE3,S2,1788480000000,1
E01556,SITE2,S3,1788480000000,1
E03036,SITE3,S1,1788480000000,1
E03404,SITE1,S3,1788480000000,1
E01375,SITE1,S1,1788480000000,1
E03907,SITE2,S3,1788480000000,1
E01959,SITE2,S3,1788480000000,1
E03936,SITE4,S1,1788480000000,1
E03374,SITE4,S1,1788480000000,1
E00417,SITE3,S2,1788480000000,1
E01333,SITE1,S2,1788480000000,1
E02271,SITE4,S1,1788480000000,1
E02356,SITE1,S1,1788480000000,1
E02858,SITE2,S2,1788480000000,1
E02032,SITE1,S2,1788480000000,1
E00411,SITE1,S2,1788480000000,1
E01118,SITE2,S1,1788480000000,1
E00047,SITE2,S1,1788480000000,1
E00615,SITE4,S1,1788480000000,1
E03415,SITE1,S1,1788480000000,1
E01420,SITE3,S1,1788480000000,1
E02841,SITE2,S2,1788480000000,1
E01580,SITE2,S1,1788480000000,1
E02522,SITE1,S1,1788480000000,1
E02711,SITE2,S2,1788480000000,1
