business_unit,office,vendor,cycle_start,cycle_end,trip_id,contract,slab_name,total_trip_km,trip_cost
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4935283,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5032404,4S-150ORRNEW,Long,0,"1,671.82"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5028848,4S-EV-Z,Short,0,"1,275"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5034209,BUS-ORRNEW-TT,null,0,935.7
vanta-Sea,Denver Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5092325,6S-150ORRNEW,Long,0,"2,194.1"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5088813,4S-150ORRNEW,Long,0,"1,671.82"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5076766,6S-150ORRNEW,Long,0,"2,194.1"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5035718,4S-150ORRNEW,Medium,0,"1,404.56"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5021198,4S-EV-Z,Short,0,"1,275"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5068986,6S-EV-HTK,Medium,17.1,"1,875"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5101170,6S-EV-HTK,Long,21.2,"1,875"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5042545,6S-150ORRNEW,Medium,0,"1,850.24"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5077884,4S-EV-Z,Medium,0,"1,275"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5063021,4S-150ORRNEW,Long,0,"1,671.82"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5063823,BUS-ORRNEW-SML,null,0,"2,944.02"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5060984,6S-150ORRNEW,Short,0,"1,416.36"
vanta-Sea,Denver Office,Aarav Petrov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5057875,4S-EV-Z,Short,0,"1,275"
pinnacle-Slc,Oakmont Office,Rahul Morozov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3121373,4Seater,Slab1,5.6,915
pinnacle-Slc,Willow Bend Campus,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3169674,4Seater,Slab1,4.8,915
pinnacle-Slc,Clearwater Campus,Divya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3145731,4Seater,Slab3,24.5,"1,162.5"
pinnacle-Slc,Clearwater Campus,Rahul Orlov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3150964,DV_Package,null,9.38,"1,526.31"
pinnacle-Slc,Willow Bend Campus,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3056490,DV_Package,null,26.93,"1,144.74"
pinnacle-Slc,Clearwater Campus,Divya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3139554,4Seater,Slab1,8.26,915
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3139782,DV_Package,null,1.9,"1,526.31"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3081704,DV_Package,null,8.6,"1,526.31"
pinnacle-Slc,Pinecrest Office,Pooja Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3115197,4Seater,Slab4,50.56,"1,290"
pinnacle-Slc,Oakmont Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3105622,DV_Package,null,10.91,"1,526.31"
pinnacle-Slc,Oakmont Office,Amit Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3099183,DV_Package,null,17.8,"1,526.31"
pinnacle-Slc,Willow Bend Campus,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3124281,4Seater,Slab2,14.4,"1,020"
pinnacle-Slc,Willow Bend Campus,Arjun Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3163921,4Seater,Slab1,8.1,915
pinnacle-Slc,Clearwater Campus,Divya Sokolov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3094765,4Seater,Slab1,8.87,915
pinnacle-Slc,Clearwater Campus,Amit Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3158363,6Seater,Slab1,8.41,"1,140"
pinnacle-Slc,Clearwater Campus,Rahul Morozov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3080804,EV_Package,null,30.9,"1,934.2"
pinnacle-Slc,Oakmont Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3055746,4Seater,Slab2,14.8,"1,020"
pinnacle-Slc,Clearwater Campus,Karan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3133480,4Seater,Slab2,16.46,"1,020"
pinnacle-Slc,Willow Bend Campus,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3161235,DV_Package,null,16.6,"1,526.32"
pinnacle-Slc,Clearwater Campus,Arjun Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3151625,4Seater,Slab1,7.3,915
pinnacle-Slc,Oakmont Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3092178,4Seater,Slab1,9,915
pinnacle-Slc,Clearwater Campus,Amit Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3155892,DV_Package,null,7.28,"1,526.37"
pinnacle-Slc,Willow Bend Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3242399,DV_Package,null,16.36,"1,318.18"
pinnacle-Slc,Willow Bend Campus,Anjali Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3243625,4Seater,Slab4,31.4,"1,290"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3260126,4Seater,Slab2,13.7,"1,020"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3176583,6Seater,Slab1,8,"1,140"
catalyst-Sac,Fairview Commons,Arjun Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1542206,3S_Jan2024_CNG_AC,Zone_A,10.9,960
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 16, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1281526,NPT_4_SEATER,Slab1,43.38,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 16, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1291894,NPT_8_SEATER,NA,21.36,"1,506"
vanta-Aus,Cedar Ridge Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1235605,6S-HYD,Medium,0,"1,683.87"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1524212,3S_Jan2024_CNG_AC,Zone_B,15.31,"1,867.5"
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1225171,4S-EV-Z,Medium,0,"1,200"
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1526136,3S_Jan2024_CNG_AC,Zone_B,25.93,"1,245"
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1551195,3S_Jan2024_CNG_AC,Zone_B,29.94,"1,867.5"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1227173,6S-HYD,Short,0,"1,254.43"
vanta-Aus,Cedar Ridge Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1230509,6S-EV-HTK,Short,0,"1,875"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1229584,6S-HYD,Short,0,"1,254.43"
catalyst-Sac,Redwood City Center,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1553152,3S_Jan2024_CNG_AC,Zone_A,13.96,"1,440"
vanta-Aus,Cedar Ridge Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1220558,4S-EV-Z,Medium,0,"1,200"
catalyst-Sac,Crestwood Campus,Vikram Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1531347,3S_Jan2024_CNG_AC,Zone_C,28.98,"1,485"
orbit-Slc,Cedar Ridge Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 15, 2026, 12:00 AM",1315357,4SEATER_BTT_2025,0-20,16.6,960
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1246979,4S-HYD,Short,0,968.58
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 15, 2026, 12:00 AM",1331978,NPT_4_SEATER,Slab1,22.7,"1,170"
pinnacle-Slc,Willow Bend Campus,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3466238,4Seater,Slab1,9,915
pinnacle-Slc,Willow Bend Campus,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3378271,DV_Package,null,19.78,"1,260.87"
pinnacle-Slc,Willow Bend Campus,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3417464,4Seater,Slab1,8.32,915
pinnacle-Slc,Willow Bend Campus,Amit Volkov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3363321,4Seater,Slab2,13.45,"1,020"
pinnacle-Slc,Willow Bend Campus,Rahul Morozov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3357560,4Seater,Slab2,16.13,"1,020"
pinnacle-Slc,Clearwater Campus,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3446878,DV_Package,null,18.46,"1,260.87"
pinnacle-Slc,Clearwater Campus,Divya Kozlov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3435764,4Seater,Slab1,3.58,915
pinnacle-Slc,Willow Bend Campus,Amit Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3465043,6Seater,Slab2,18.3,"1,297.5"
pinnacle-Slc,Oakmont Office,Rahul Morozov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3431731,DV_Package,null,5.92,945.66
pinnacle-Slc,Clearwater Campus,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3440171,DV_Package,null,22.1,"1,313.37"
pinnacle-Slc,Clearwater Campus,Rahul Orlov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3395972,4Seater,Slab1,8.12,915
pinnacle-Slc,Oakmont Office,Divya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3429839,DV_Package,null,18.79,"1,260.87"
pinnacle-Slc,Oakmont Office,Divya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3356642,DV_Package,null,13.86,945.66
pinnacle-Slc,Clearwater Campus,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3439923,6Seater,Slab1,6.1,"1,140"
pinnacle-Slc,Oakmont Office,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3391789,4Seater,Slab1,4.2,"1,372.5"
vanta-Aus,Cedar Ridge Office,Meera Pavlov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1117246,4S-HYD,Long,0,"1,354.5"
vanta-Aus,Cedar Ridge Office,Meera Pavlov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1130531,4S-HYD,Medium,0,"1,140"
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1445399,3S_Jan2024_CNG_AC,Zone_A,16.69,"1,420.32"
vanta-Aus,Cedar Ridge Office,Meera Pavlov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1120739,4S-EV-Z,Long,0,"1,200"
vanta-Aus,Cedar Ridge Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1122703,6S-HYD,Short,0,"1,227"
catalyst-Sac,Redwood City Center,Priya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1446396,3S_Jan2024_CNG_AC,Zone_B,20.2,"1,828.13"
catalyst-Sac,Fairview Commons,Arjun Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1471532,3S_Jan2024_CNG_AC,Zone_C,36.4,"1,445.63"
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1142057,4S-EV-Z,Medium,0,"1,200"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1462655,3S_Jan2024_CNG_AC,Zone_A,7.35,"1,420.32"
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1449665,3S_Jan2024_CNG_AC,Zone_B,27.5,"1,828.13"
vanta-Aus,Cedar Ridge Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1124456,6S-HYD,Long,0,"1,800"
vanta-Aus,Cedar Ridge Office,Meera Pavlov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1126673,6S-HYD,Short,0,"1,227"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1452358,3S_Jan2024_CNG_AC,Zone_B,23.66,"1,218.75"
vanta-Aus,Cedar Ridge Office,Meera Pavlov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1138846,6S-HYD,Medium,0,"1,629"
orbit-Slc,Lakeside Commons,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 15, 2026, 12:00 AM",1214912,4SEATER_BTT_2025,0-20,15.3,960
orbit-Slc,Lakeside Commons,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 15, 2026, 12:00 AM",1224367,8SEATER_BTT_2025,31-above,38.54,"1,560"
orbit-Slc,Lakeside Commons,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 15, 2026, 12:00 AM",1220558,4SEATER_BTT_2025_EV,21 - 30,27.2,"1,110"
orbit-Slc,Lakeside Commons,Rahul Mikhailov Travel,"May 1, 2026, 12:00 AM","May 15, 2026, 12:00 AM",1214479,12SEATER_LVT,21-30,29.9,"2,820"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 15, 2026, 12:00 AM",1225171,NPT_4_SEATER,Slab1,14.08,"1,170"
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1471858,3S_Jan2024_CNG_AC,Zone_A,7.5,"1,420.32"
catalyst-Sac,Redwood City Center,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1458856,3S_Jan2024_AC,Zone_A,12.64,916.53
orbit-Slc,Cedar Ridge Office,Rahul Mikhailov Travel,"May 16, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1235605,4Seater-LVT-July,0-20,19.43,"1,335"
orbit-Slc,Lakeside Commons,Anjali Mikhailov Travel,"May 16, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1237272,4SEATER_BTT_2025,0-20,13.9,960
orbit-Slc,Lakeside Commons,Rahul Mikhailov Travel,"May 16, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1250449,LVT_4_SEATER_EV,Slab-31-above,35.3,"1,972.5"
orbit-Slc,Cedar Ridge Office,Rahul Mikhailov Travel,"May 16, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1246979,LVT_4_SEATER_EV,Slab-21-30,28.4,"1,072.5"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3315408,4Seater,Slab1,1.6,915
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3197941,DV_Package,null,8.33,"1,318.18"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3176104,DV_Package,null,8.42,988.63
pinnacle-Slc,Oakmont Office,Karan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3316854,4Seater,Slab1,4.4,915
pinnacle-Slc,Willow Bend Campus,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3215034,4Seater,Slab1,8.37,915
pinnacle-Slc,Clearwater Campus,Rahul Morozov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3178991,DV_Package,null,11.82,988.63
pinnacle-Slc,Willow Bend Campus,Karan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3220163,4Seater,Slab2,16.1,"1,020"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3191358,4Seater,Slab1,8.9,915
pinnacle-Slc,Willow Bend Campus,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3200974,4Seater,Slab2,16.9,"1,020"
pinnacle-Slc,Clearwater Campus,Rahul Orlov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3175441,DV_Package,null,8.04,988.63
pinnacle-Slc,Oakmont Office,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3275778,4Seater,Slab1,9.8,915
pinnacle-Slc,Clearwater Campus,Karan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3178760,4Seater,Slab3,22.67,"1,162.5"
pinnacle-Slc,Oakmont Office,Rahul Morozov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3281947,DV_Package,null,19.6,"1,318.18"
pinnacle-Slc,Willow Bend Campus,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3213241,4Seater,Slab1,8,915
pinnacle-Slc,Willow Bend Campus,Divya Sokolov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3192997,4Seater,Slab2,15.1,"1,020"
pinnacle-Slc,Clearwater Campus,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3188023,4Seater,Slab1,4.44,915
pinnacle-Slc,Oakmont Office,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3193703,4Seater,Slab1,4.8,915
pinnacle-Slc,Willow Bend Campus,Rahul Morozov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3280937,4Seater,Slab1,5.77,915
pinnacle-Slc,Clearwater Campus,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3210359,4Seater,Slab1,7.9,915
pinnacle-Slc,Clearwater Campus,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3216328,4Seater,Slab2,16.1,"1,020"
pinnacle-Slc,Willow Bend Campus,Rahul Morozov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3273287,DV_Package,null,20.3,988.63
pinnacle-Slc,Oakmont Office,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3199701,4Seater,Slab2,14.76,"1,020"
pinnacle-Slc,Willow Bend Campus,Rahul Orlov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3179533,DV_Package,null,16.6,"1,318.18"
pinnacle-Slc,Willow Bend Campus,Karan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3190013,4Seater,Slab2,11.9,"1,530"
pinnacle-Slc,Oakmont Office,Karan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3280466,6Seater,Slab1,9.4,"1,140"
pinnacle-Slc,Willow Bend Campus,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3249808,6Seater,Slab1,4.52,"1,140"
pinnacle-Slc,Willow Bend Campus,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3258994,4Seater,Slab2,14.11,"1,020"
pinnacle-Slc,Willow Bend Campus,Divya Sokolov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3288372,DV_Package,null,18.91,"1,318.18"
vanta-Aus,Cedar Ridge Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1118762,6S-HYD,Short,0,"1,227"
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1483336,3S_Jan2024_CNG_AC,Zone_B,23.3,"1,237.5"
catalyst-Sac,Crestwood Campus,Vikram Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1497840,3S_Jan2024_CNG_AC,Zone_C,35.2,"1,473.75"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"May 16, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1239305,NPT_4_SEATER,Slab1,10.5,"1,170"
vanta-Aus,Cedar Ridge Office,Meera Pavlov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1145906,6S-HYD,Medium,0,"1,629"
vanta-Aus,Cedar Ridge Office,Meera Pavlov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1166525,6S-EV-HTK,Short,0,"1,875"
vanta-Aus,Cedar Ridge Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1161551,4S-HYD,Medium,0,"1,140"
catalyst-Sac,Redwood City Center,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1497247,3S_Jan2024_CNG_AC,Zone_B,14.8,"1,237.5"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1496132,3S_Jan2024_CNG_AC,Zone_C,26.5,"2,210.63"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1506018,3S_Jan2024_CNG_AC,Zone_C,36.9,"2,210.63"
orbit-Slc,Lakeside Commons,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1256876,4Seater-LVT-July,21-30,29.5,"1,072.5"
catalyst-Sac,Fairview Commons,Arjun Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1509481,3S_Jan2024_CNG_AC,Zone_B,20.8,"1,856.25"
orbit-Slc,Lakeside Commons,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1260386,4Seater-LVT-July,21-30,22.01,"1,072.5"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1267152,NPT_8_SEATER,NA,19.2,"1,506"
orbit-Slc,Lakeside Commons,Anjali Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1270826,8SEATER_BTT_2025,21-30,23.14,"1,410"
catalyst-Sac,Crestwood Campus,Divya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1512646,3S_Jan2024_CNG_AC,Zone_B,36.67,"1,237.5"
catalyst-Sac,Fairview Commons,Arjun Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1490605,3S_Jan2024_CNG_AC,Zone_B,28.02,"1,237.5"
orbit-Slc,Lakeside Commons,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1277531,8Seater-LVT-July,21-30,29.42,"1,372.5"
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1479563,3S_Jan2024_CNG_AC,Zone_C,26.2,"1,473.75"
vanta-Aus,Cedar Ridge Office,Anjali Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1192604,4S-HYD,Medium,0,"1,140"
catalyst-Sac,Redwood City Center,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1479328,3S_Jan2024_CNG_AC,Zone_A,5.61,"1,434.38"
catalyst-Sac,Santa Clara Office,Divya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1493569,3S_Jan2024_CNG_AC,Zone_B,26.1,"1,237.5"
orbit-Slc,Lakeside Commons,Anjali Mikhailov Travel,"June 16, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1296329,8SEATER_BTT_2025,0-20,12.8,"1,260"
pinnacle-Slc,Willow Bend Campus,Divya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3195296,4Seater,Slab1,3.3,915
pinnacle-Slc,Clearwater Campus,Divya Sokolov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3246055,4Seater,Slab1,9.25,915
