business_unit,office,product_type,trip_date,shift_type,trip_id,trip_direction,actual_escort,vendor_id,planned_cab_registration,actual_cab_registration,actual_cab_capacity,planned_km,traveled_km,planned_start_epoch,planned_end_epoch,actual_start_epoch,actual_end_epoch,delay_reason,delay_minutes,route_source,actual_cab_fuel_type,is_driver_nc,is_cab_nc,trip_nodal,plannedemployee_cnt,actualemployee_cnt,noshow_cnt
catalyst-Sac,Santa Clara Office,CAB,"July 2, 2026",19:00,"1,519,998",LOGOUT,true,Vikram Mikhailov Travel,IBV 622 GP,IBV 622 GP,4,13.46,13.5,"1,783,019,700","1,783,021,620","1,783,019,761","1,783,025,717",NODELAY,0,AUTO,Petrol,false,false,HOME,2,3,0
catalyst-Sac,Fairview Commons,CAB,"July 8, 2026",20:30,"1,527,920",LOGOUT,true,Vikram Mikhailov Travel,YEG 199 GP,YEG 199 GP,4,28.3,28.3,"1,783,543,500","1,783,547,820","1,783,543,136","1,783,552,546",NODELAY,0,AUTO,Petrol,false,false,NA,3,4,0
vanta-Aus,Cedar Ridge Office,CAB,"July 8, 2026",12:00,"1,217,115",LOGIN,false,Sneha Mikhailov Travel,EKP 191 GP,EKP 191 GP,3,14.6,15.1,"1,783,507,200","1,783,511,100","1,783,506,876","1,783,512,086",TRAFFIC,1,AUTO,Electric,false,false,NODAL,3,3,0
orbit-Slc,Lakeside Commons,BUS,"July 13, 2026",13:00,"1,329,338",LOGIN,false,Rahul Mikhailov Travel,HIN 388 GP,HIN 388 GP,6,27.36,28.9,"1,783,939,500","1,783,946,700","1,783,939,382","1,783,946,734",NODELAY,0,MANUAL,Diesel,false,false,NODAL,5,5,0
vanta-Sea,Denver Office,BUS,"July 1, 2026",14:00,"5,003,230",LOGIN,false,Rohan Mikhailov Travel,UTW 177 GP,UTW 177 GP,12,7.09,6.4,"1,782,912,180","1,782,913,500","1,782,911,042","1,782,914,689",TRAFFIC,4,MANUAL,Petrol,false,false,HOME,2,1,1
pinnacle-Slc,Clearwater Campus,CAB,"June 5, 2026",16:30,"3,202,582",LOGOUT,false,Sanjay Mikhailov Travel,EBZ 369 GP,EBZ 369 GP,3,3.82,5.2,"1,780,677,000","1,780,678,140","1,780,677,976","1,780,679,465",DRIVER,1,AUTO,Diesel,false,false,NA,2,1,0
vanta-Sea,Denver Office,CAB,"June 19, 2026",08:00,"4,963,926",LOGIN,false,Sanjay Mikhailov Travel,JEH 322 GP,JEH 322 GP,3,19.74,20.6,"1,781,852,400","1,781,855,100","1,781,852,672","1,781,855,575",NODELAY,0,AUTO,Electric,false,false,HOME,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 2, 2026",02:00,"3,182,205",LOGOUT,false,Aarav Mikhailov Travel,ZWQ 206 GP,ZWQ 206 GP,3,24.22,23.8,"1,780,365,600","1,780,367,760","1,780,367,384","1,780,370,191",EMPLOYEE,14,AUTO,Diesel,false,false,NA,1,1,0
vanta-Sea,Denver Office,CAB,"June 17, 2026",20:16,"4,956,872",LOGOUT,false,Priya Mikhailov Travel,KBK 497 GP,KBK 497 GP,12,11.25,14.3,"1,781,728,260","1,781,729,040","1,781,727,103","1,781,731,459",NODELAY,0,AUTO,Petrol,false,false,NA,3,3,0
pinnacle-Slc,Clearwater Campus,CAB,"June 10, 2026",14:30,"3,223,157",LOGOUT,false,Amit Mikhailov Travel,DTV 200 GP,DTV 200 GP,3,8.1,8.02,"1,781,101,800","1,781,103,240","1,781,102,188","1,781,105,143",NODELAY,0,AUTO,Diesel,false,false,NODAL,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"June 12, 2026",09:30,"3,232,677",LOGIN,false,Rahul Orlov Travel,TAD 291 GP,TAD 291 GP,3,19,18.8,"1,781,252,220","1,781,256,300","1,781,252,314","1,781,255,725",NODELAY,0,AUTO,Diesel,false,false,NA,3,2,0
vanta-Sea,Denver Office,CAB,"June 18, 2026",07:00,"4,958,024",LOGIN,true,Isha Mikhailov Travel,FVO 975 GP,FVO 975 GP,5,12.04,11.6,"1,781,763,420","1,781,765,100","1,781,763,440","1,781,766,348",TRAFFIC,5,AUTO,Petrol,false,false,HOME,3,3,1
pinnacle-Slc,Clearwater Campus,CAB,"July 16, 2026",15:00,"3,408,422",LOGOUT,false,Rahul Morozov Travel,SLQ 170 GP,SLQ 170 GP,3,4.31,4.3,"1,784,214,000","1,784,214,720","1,784,212,476","1,784,213,727",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"July 17, 2026",16:30,"3,414,058",LOGOUT,false,Karan Mikhailov Travel,IJQ 363 GP,IJQ 363 GP,3,4.81,7.3,"1,784,305,800","1,784,307,600","1,784,306,016","1,784,308,910",NODELAY,0,AUTO,Diesel,false,false,NA,3,2,0
pinnacle-Slc,Clearwater Campus,CAB,"July 16, 2026",08:30,"3,402,139",LOGIN,false,Rohan Mikhailov Travel,XUY 104 GP,XUY 104 GP,3,17.7,21.39,"1,784,186,820","1,784,190,300","1,784,187,116","1,784,190,580",NODELAY,0,AUTO,Diesel,false,false,NA,3,3,0
pinnacle-Slc,Oakmont Office,CAB,"July 16, 2026",09:00,"3,404,417",LOGIN,false,Divya Sokolov Travel,SFY 268 GP,SFY 268 GP,3,8.07,7.62,"1,784,189,820","1,784,192,100","1,784,189,516","1,784,192,259",NODELAY,0,AUTO,Diesel,false,false,NODAL,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"July 14, 2026",09:30,"3,389,708",LOGIN,false,Amit Mikhailov Travel,KDO 189 GP,KDO 189 GP,3,4.95,4.4,"1,784,019,360","1,784,021,100","1,784,019,379","1,784,021,080",NODELAY,0,AUTO,Diesel,false,false,NA,3,3,0
pinnacle-Slc,Willow Bend Campus,CAB,"July 16, 2026",17:30,"3,404,151",LOGIN,false,Karan Mikhailov Travel,VWS 825 GP,VWS 825 GP,3,11.52,11.56,"1,784,220,000","1,784,222,700","1,784,219,541","1,784,225,385",TRAFFIC,24,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"July 21, 2026",16:30,"3,427,148",LOGOUT,false,Amit Volkov Travel,PHP 478 GP,PHP 478 GP,3,12.55,11.23,"1,784,651,400","1,784,653,860","1,784,651,215","1,784,653,538",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"July 22, 2026",09:00,"3,428,918",LOGIN,false,Amit Volkov Travel,YLQ 973 GP,YLQ 973 GP,3,9.08,9.6,"1,784,707,500","1,784,710,500","1,784,707,575","1,784,711,023",NODELAY,0,AUTO,Diesel,false,false,NODAL,3,2,0
pinnacle-Slc,Oakmont Office,CAB,"July 23, 2026",09:00,"3,436,382",LOGIN,false,Rohan Mikhailov Travel,HDR 162 GP,HDR 162 GP,3,20.95,17.58,"1,784,791,920","1,784,796,900","1,784,792,146","1,784,798,328",TRAFFIC,3,AUTO,Diesel,false,false,NA,3,3,0
pinnacle-Slc,Clearwater Campus,CAB,"July 20, 2026",10:30,"3,419,686",LOGIN,false,Amit Mikhailov Travel,IDQ 421 GP,IDQ 421 GP,3,10.7,9.9,"1,784,539,740","1,784,543,100","1,784,540,323","1,784,543,022",NODELAY,0,AUTO,Diesel,false,false,NA,3,2,0
pinnacle-Slc,Clearwater Campus,CAB,"July 23, 2026",09:00,"3,435,517",LOGIN,false,Divya Mikhailov Travel,RLX 332 GP,RLX 332 GP,3,6.36,5.46,"1,784,795,220","1,784,796,900","1,784,795,396","1,784,797,575",NODELAY,0,AUTO,Diesel,false,false,HOME,2,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"July 20, 2026",16:30,"3,418,259",LOGOUT,false,Aarav Mikhailov Travel,ENT 372 GP,ENT 372 GP,3,19.61,20.83,"1,784,565,000","1,784,569,980","1,784,565,735","1,784,571,662",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
catalyst-Sac,Santa Clara Office,CAB,"May 23, 2026",00:00,"1,467,865",LOGOUT,true,Rohan Mikhailov Travel,KNE 581 GP,KNE 581 GP,4,15.93,15.9,"1,779,495,300","1,779,496,980","1,779,495,207","1,779,500,113",NODELAY,0,AUTO,Petrol,false,false,NA,1,2,0
vanta-Sea,Denver Office,CAB,"May 2, 2026",16:16,"4,815,568",LOGOUT,false,Anjali Mikhailov Travel,HPZ 957 GP,HPZ 957 GP,3,27.19,27.5,"1,777,739,460","1,777,743,720","1,777,738,375","1,777,742,971",NODELAY,0,AUTO,Petrol,false,false,NA,1,1,0
orbit-Slc,Cedar Ridge Office,BUS,"May 26, 2026",15:30,"1,248,045",LOGOUT,false,Rahul Mikhailov Travel,FLH 478 GP,FLH 478 GP,3,22.07,26.6,"1,779,810,300","1,779,814,380","1,779,809,869","1,779,816,424",NODELAY,0,MANUAL,Diesel,false,false,HOME,2,2,0
vanta-Sea,Denver Office,CAB,"May 6, 2026",22:16,"4,827,359",LOGOUT,false,Sanjay Mikhailov Travel,ZTY 767 GP,ZTY 767 GP,3,30.92,22.4,"1,778,106,660","1,778,109,360","1,778,105,742","1,778,110,223",NODELAY,0,AUTO,Electric,false,false,NA,2,2,0
vanta-Aus,Cedar Ridge Office,CAB,"May 25, 2026",21:00,"1,137,955",LOGIN,false,Meera Pavlov Travel,QCW 070 GP,QCW 070 GP,3,28.66,28.4,"1,779,736,800","1,779,741,900","1,779,736,476","1,779,741,091",NODELAY,0,AUTO,Electric,false,false,NA,1,1,0
vanta-Aus,Cedar Ridge Office,CAB,"May 25, 2026",21:15,"1,139,117",LOGOUT,true,Meera Pavlov Travel,KWN 903 GP,KWN 903 GP,5,14.38,14.8,"1,779,744,600","1,779,748,080","1,779,743,363","1,779,746,043",NODELAY,0,AUTO,Diesel,false,false,NA,2,3,0
vanta-Aus,Cedar Ridge Office,CAB,"May 26, 2026",20:15,"1,141,169",LOGOUT,false,Meera Pavlov Travel,YMA 662 GP,YMA 662 GP,3,36.51,36.5,"1,779,827,400","1,779,832,560","1,779,826,193","1,779,833,255",NODELAY,0,AUTO,Diesel,false,false,HOME,2,2,0
vanta-Aus,Cedar Ridge Office,CAB,"June 17, 2026",20:15,"1,179,330",LOGOUT,false,Sneha Mikhailov Travel,NLB 076 GP,NLB 076 GP,3,27.69,26.6,"1,781,728,200","1,781,732,760","1,781,726,925","1,781,733,524",NODELAY,0,AUTO,Diesel,false,false,NA,3,2,1
vanta-Aus,Cedar Ridge Office,CAB,"June 17, 2026",22:15,"1,179,636",LOGOUT,true,Sanjay Mikhailov Travel,LFK 426 GP,LFK 426 GP,3,27.09,23.1,"1,781,735,400","1,781,739,900","1,781,734,504","1,781,738,243",NODELAY,0,AUTO,Diesel,false,false,HOME,2,2,1
catalyst-Sac,Crestwood Campus,CAB,"June 8, 2026",07:00,"1,484,761",LOGIN,true,Vikram Mikhailov Travel,DUD 158 GP,DUD 158 GP,4,20.72,21.74,"1,780,897,800","1,780,900,200","1,780,896,295","1,780,899,096",NODELAY,0,AUTO,Petrol,false,false,HOME,1,2,0
vanta-Aus,Cedar Ridge Office,CAB,"June 5, 2026",21:15,"1,158,766",LOGOUT,true,Priya Mikhailov Travel,HLW 506 GP,HLW 506 GP,3,8.03,3,"1,780,695,000","1,780,695,720","1,780,693,608","1,780,695,491",NODELAY,0,AUTO,Electric,false,false,NA,2,3,0
orbit-Slc,Cedar Ridge Office,CAB,"May 6, 2026",20:00,"1,217,115",LOGOUT,true,Rahul Mikhailov Travel,PBD 840 GP,PBD 840 GP,3,28.26,33.92,"1,778,098,500","1,778,103,000","1,778,098,629","1,778,104,873",NODELAY,0,AUTO,Diesel,false,false,NA,2,3,0
orbit-Slc,Cedar Ridge Office,BUS,"May 11, 2026",11:00,"1,221,437",LOGIN,false,Rahul Mikhailov Travel,UKV 358 GP,UKV 358 GP,3,20.34,21.51,"1,778,489,700","1,778,496,300","1,778,489,768","1,778,495,072",NODELAY,0,MANUAL,Diesel,false,false,HOME,3,3,0
vanta-Aus,Cedar Ridge Office,CAB,"May 11, 2026",10:00,"1,112,676",LOGIN,false,Sneha Mikhailov Travel,JFF 146 GP,JFF 146 GP,5,26.78,29.8,"1,778,487,000","1,778,492,700","1,778,487,300","1,778,491,841",NODELAY,0,AUTO,Diesel,false,false,HOME,3,3,0
catalyst-Sac,Redwood City Center,CAB,"May 5, 2026",02:30,"1,443,559",LOGOUT,false,Aarav Mikhailov Travel,GKC 201 GP,GKC 201 GP,4,24.11,23.4,"1,777,949,100","1,777,952,760","1,777,948,854","1,777,951,041",NODELAY,0,AUTO,Petrol,false,false,NA,2,2,0
catalyst-Sac,Santa Clara Office,CAB,"May 11, 2026",21:00,"1,450,936",LOGIN,false,Vikram Mikhailov Travel,FSU 389 GP,FSU 389 GP,4,33.86,35.6,"1,778,523,900","1,778,531,400","1,778,524,160","1,778,530,391",NODELAY,0,AUTO,Petrol,false,false,NA,1,1,0
orbit-Slc,Eastgate Office,BUS,"May 25, 2026",13:00,"1,245,424",LOGIN,false,Rohan Mikhailov Travel,SPL 946 GP,SPL 946 GP,6,19.07,17.53,"1,779,709,200","1,779,713,100","1,779,709,241","1,779,712,383",NODELAY,0,MANUAL,Diesel,false,false,HOME,4,3,1
catalyst-Sac,Santa Clara Office,CAB,"May 15, 2026",04:00,"1,458,157",LOGOUT,true,Vikram Mikhailov Travel,MEG 874 GP,MEG 874 GP,4,22.47,22.24,"1,778,818,500","1,778,818,980","1,778,818,548","1,778,821,261",NODELAY,0,AUTO,Petrol,false,false,NA,3,4,0
orbit-Slc,Eastgate Office,CAB,"May 21, 2026",20:00,"1,241,362",LOGOUT,true,Rohan Mikhailov Travel,WMF 193 GP,WMF 193 GP,3,14.76,19.63,"1,779,394,500","1,779,397,199","1,779,394,470","1,779,400,667",NODELAY,0,AUTO,Diesel,false,false,NA,2,3,0
catalyst-Sac,Santa Clara Office,CAB,"May 26, 2026",19:30,"1,469,716",LOGIN,false,Divya Mikhailov Travel,BDP 271 GP,BDP 271 GP,4,7.11,7.1,"1,779,820,200","1,779,822,000","1,779,819,887","1,779,822,050",NODELAY,0,AUTO,Petrol,false,false,NA,1,1,0
catalyst-Sac,Santa Clara Office,CAB,"July 15, 2026",02:30,"1,536,733",LOGOUT,true,Vikram Mikhailov Travel,NPA 667 GP,NPA 667 GP,4,16.33,16.3,"1,784,083,500","1,784,085,060","1,784,083,482","1,784,088,495",NODELAY,0,AUTO,Petrol,false,false,NA,3,4,0
catalyst-Sac,Santa Clara Office,CAB,"July 15, 2026",19:30,"1,537,526",LOGIN,false,Vikram Mikhailov Travel,JGU 133 GP,JGU 133 GP,4,14.3,14.3,"1,784,137,800","1,784,142,000","1,784,137,917","1,784,143,467",TRAFFIC,9,AUTO,Petrol,false,false,NA,3,3,0
vanta-Aus,Cedar Ridge Office,CAB,"July 21, 2026",23:15,"1,241,362",LOGOUT,false,Anjali Mikhailov Travel,KFL 890 GP,KFL 890 GP,5,32.78,38.6,"1,784,676,600","1,784,680,500","1,784,675,621","1,784,679,497",NODELAY,0,AUTO,Diesel,false,false,NA,3,3,0
vanta-Aus,Cedar Ridge Office,CAB,"July 22, 2026",20:15,"1,243,074",LOGOUT,false,Anjali Mikhailov Travel,YKS 083 GP,YKS 083 GP,5,8.69,9.4,"1,784,752,200","1,784,752,680","1,784,750,628","1,784,753,742",NODELAY,0,AUTO,Diesel,false,false,HOME,6,6,0
orbit-Slc,Cedar Ridge Office,BUS,"July 21, 2026",13:00,"1,344,898",LOGIN,false,Rahul Mikhailov Travel,SWD 173 GP,SWD 173 GP,3,19.92,19.08,"1,784,632,500","1,784,637,900","1,784,634,995","1,784,639,207",DRIVER,6,MANUAL,Electric,false,false,HOME,3,3,0
vanta-Sea,Denver Office,CAB,"July 2, 2026",23:16,"5,010,205",LOGOUT,true,Sanjay Mikhailov Travel,OUR 655 GP,OUR 655 GP,5,30.07,29,"1,783,035,060","1,783,037,280","1,783,033,741","1,783,037,952",NODELAY,0,AUTO,Electric,false,false,HOME,3,3,1
orbit-Slc,Eastgate Office,BUS,"July 23, 2026",15:00,"1,350,116",LOGIN,false,Rohan Mikhailov Travel,VKV 800 GP,VKV 800 GP,3,9.64,12.33,"1,784,814,840","1,784,817,900","1,784,815,841","1,784,818,003",NODELAY,0,MANUAL,Diesel,false,false,HOME,2,2,0
orbit-Slc,Cedar Ridge Office,BUS,"July 24, 2026",15:30,"1,353,640",LOGOUT,false,Anjali Mikhailov Travel,MDK 454 GP,MDK 454 GP,3,9.03,9.96,"1,784,907,900","1,784,909,100","1,784,907,723","1,784,910,139",NODELAY,0,MANUAL,Diesel,false,false,HOME,3,3,0
vanta-Aus,Cedar Ridge Office,CAB,"July 27, 2026",20:15,"1,251,150",LOGOUT,false,Meera Pavlov Travel,QZH 501 GP,QZH 501 GP,5,28.3,32.7,"1,785,184,200","1,785,189,060","1,785,182,930","1,785,189,556",NODELAY,0,AUTO,Diesel,false,false,NA,2,3,0
pinnacle-Slc,Oakmont Office,CAB,"June 15, 2026",13:30,"3,244,103",LOGOUT,false,Sanjay Mikhailov Travel,RED 732 GP,RED 732 GP,5,24.13,26.05,"1,781,530,200","1,781,533,620","1,781,530,540","1,781,535,168",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"June 10, 2026",15:00,"3,221,315",LOGOUT,false,Divya Mikhailov Travel,GZZ 726 GP,GZZ 726 GP,3,6.68,7.82,"1,781,103,600","1,781,104,980","1,781,104,012","1,781,106,364",NODELAY,0,AUTO,Diesel,false,false,NODAL,2,2,0
vanta-Sea,Denver Office,CAB,"June 23, 2026",08:00,"4,974,261",LOGIN,false,Priya Mikhailov Travel,YTT 098 GP,YTT 098 GP,3,6.96,6.5,"1,782,199,740","1,782,200,700","1,782,200,118","1,782,201,450",NODELAY,0,AUTO,Electric,false,false,NA,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"June 17, 2026",09:00,"3,255,458",LOGIN,false,Karan Mikhailov Travel,GJK 064 GP,GJK 064 GP,3,1.4,1.9,"1,781,685,000","1,781,686,500","1,781,685,124","1,781,686,049",NODELAY,0,AUTO,Diesel,false,false,HOME,3,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 10, 2026",15:30,"3,222,696",LOGOUT,false,Rahul Morozov Travel,DEV 808 GP,DEV 808 GP,3,6.88,8.3,"1,781,105,400","1,781,106,960","1,781,105,568","1,781,107,816",NODELAY,0,AUTO,Diesel,false,false,NA,3,2,0
vanta-Sea,Denver Office,BUS,"June 22, 2026",21:30,"4,973,262",LOGOUT,false,Priya Mikhailov Travel,LAC 166 GP,LAC 166 GP,12,3.91,5.4,"1,782,163,800","1,782,164,100","1,782,163,202","1,782,165,186",NODELAY,0,MANUAL,Petrol,false,false,HOME,1,1,1
vanta-Sea,Denver Office,BUS,"June 29, 2026",15:16,"4,995,299",LOGOUT,false,Aarav Mikhailov Travel,JHO 719 GP,JHO 719 GP,5,32.44,33.7,"1,782,746,160","1,782,747,900","1,782,745,718","1,782,753,631",NODELAY,0,MANUAL,Petrol,false,false,NA,1,1,0
vanta-Sea,Denver Office,BUS,"July 16, 2026",17:30,"5,053,627",LOGOUT,false,Aarav Mikhailov Travel,TAC 276 GP,TAC 276 GP,3,2,2.1,"1,784,223,000","1,784,224,920","1,784,222,145","1,784,224,023",NODELAY,0,MANUAL,Electric,false,false,NODAL,2,2,0
vanta-Sea,Denver Office,BUS,"July 20, 2026",13:00,"5,062,066",LOGIN,false,Isha Mikhailov Travel,OME 195 GP,OME 195 GP,3,23.4,23.7,"1,784,547,840","1,784,551,500","1,784,546,943","1,784,551,270",NODELAY,0,MANUAL,Petrol,false,false,HOME,1,1,0
vanta-Sea,Denver Office,BUS,"July 22, 2026",14:16,"5,070,656",LOGOUT,false,Aarav Mikhailov Travel,XIC 394 GP,XIC 394 GP,5,8.9,6.9,"1,784,729,760","1,784,744,700","1,784,729,443","1,784,731,668",NODELAY,0,MANUAL,Petrol,false,false,HOME,4,4,0
vanta-Sea,Denver Office,BUS,"July 28, 2026",16:16,"5,091,185",LOGOUT,false,Priya Mikhailov Travel,YEJ 327 GP,YEJ 327 GP,5,32.79,32,"1,785,255,360","1,785,258,240","1,785,255,468","1,785,262,897",NODELAY,0,MANUAL,Petrol,false,false,HOME,1,1,0
vanta-Sea,Denver Office,BUS,"July 27, 2026",16:16,"5,086,849",LOGOUT,false,Aarav Mikhailov Travel,VJR 984 GP,VJR 984 GP,5,31.55,25.7,"1,785,168,960","1,785,171,660","1,785,167,993","1,785,175,555",NODELAY,0,MANUAL,Petrol,false,false,HOME,3,3,0
vanta-Sea,Denver Office,CAB,"July 27, 2026",20:16,"5,087,898",LOGOUT,true,Sanjay Mikhailov Travel,GPD 135 GP,GPD 135 GP,3,12.82,11.3,"1,785,184,260","1,785,185,760","1,785,183,093","1,785,185,983",NODELAY,0,AUTO,Electric,false,false,HOME,3,3,1
pinnacle-Slc,Clearwater Campus,CAB,"July 2, 2026",18:30,"3,338,728",LOGOUT,false,Pooja Mikhailov Travel,JQF 041 GP,JQF 041 GP,3,7.47,7.71,"1,783,017,000","1,783,018,800","1,783,017,212","1,783,019,841",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Oakmont Office,CAB,"July 3, 2026",15:30,"3,346,233",LOGOUT,false,Karan Mikhailov Travel,BIT 461 GP,BIT 461 GP,3,20.16,19.38,"1,783,092,600","1,783,096,080","1,783,091,605","1,783,095,379",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Oakmont Office,CAB,"July 1, 2026",15:00,"3,332,000",LOGOUT,false,Rohan Mikhailov Travel,DJF 293 GP,DJF 293 GP,3,9.39,9.3,"1,782,918,000","1,782,919,860","1,782,918,257","1,782,920,415",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"July 3, 2026",14:30,"3,347,080",LOGOUT,false,Rohan Mikhailov Travel,NCD 689 GP,NCD 689 GP,3,5.43,4.7,"1,783,089,000","1,783,089,840","1,783,089,083","1,783,090,072",NODELAY,0,AUTO,Diesel,false,false,NODAL,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 30, 2026",15:30,"3,322,974",LOGOUT,false,Amit Volkov Travel,PHP 478 GP,PHP 478 GP,3,4.85,4.2,"1,782,833,400","1,782,834,120","1,782,833,674","1,782,835,219",NODELAY,0,AUTO,Diesel,false,false,NA,3,3,0
pinnacle-Slc,Willow Bend Campus,CAB,"June 25, 2026",17:30,"3,304,681",LOGOUT,false,Sanjay Mikhailov Travel,TCP 365 GP,TCP 365 GP,3,7.84,9.1,"1,782,408,600","1,782,410,640","1,782,408,780","1,782,411,300",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Willow Bend Campus,CAB,"June 30, 2026",07:30,"3,323,938",LOGIN,false,Sanjay Mikhailov Travel,MUL 451 GP,MUL 451 GP,3,8.63,8.8,"1,782,802,440","1,782,804,300","1,782,803,060","1,782,804,650",NODELAY,0,AUTO,Diesel,false,false,HOME,3,3,0
pinnacle-Slc,Oakmont Office,CAB,"June 30, 2026",04:30,"3,325,761",LOGOUT,true,Rahul Mikhailov Travel,CYT 692 GP,CYT 692 GP,3,22.99,23,"1,782,793,800","1,782,796,380","1,782,794,290","1,782,796,774",NODELAY,0,AUTO,Diesel,false,false,HOME,3,3,0
vanta-Sea,Denver Office,CAB,"May 11, 2026",21:16,"4,840,131",LOGOUT,false,Priya Mikhailov Travel,NLD 688 GP,NLD 688 GP,5,30.36,30.2,"1,778,535,060","1,778,537,280","1,778,534,091","1,778,539,587",NODELAY,0,AUTO,Petrol,false,false,NA,4,4,0
vanta-Sea,Denver Office,CAB,"May 13, 2026",18:16,"4,847,486",LOGOUT,false,Anjali Mikhailov Travel,AYC 907 GP,AYC 907 GP,12,11.14,9.5,"1,778,697,060","1,778,697,780","1,778,695,871","1,778,699,451",NODELAY,0,AUTO,Petrol,false,false,NA,5,4,1
vanta-Sea,Denver Office,CAB,"May 8, 2026",20:16,"4,834,206",LOGOUT,true,Aarav Mikhailov Travel,DYW 293 GP,DYW 293 GP,12,6.91,5.2,"1,778,272,260","1,778,272,560","1,778,270,913","1,778,272,981",NODELAY,0,AUTO,Petrol,false,false,NA,5,5,1
vanta-Sea,Denver Office,BUS,"May 12, 2026",16:16,"4,843,150",LOGOUT,false,Sanjay Mikhailov Travel,ZMK 613 GP,ZMK 613 GP,3,11.85,10.9,"1,778,602,560","1,778,603,100","1,778,601,725","1,778,604,836",NODELAY,0,MANUAL,Electric,false,false,NA,1,1,0
vanta-Sea,Denver Office,BUS,"May 13, 2026",12:00,"4,846,175",LOGIN,false,Anjali Mikhailov Travel,XTR 584 GP,XTR 584 GP,5,13.88,16.2,"1,778,669,760","1,778,672,700","1,778,669,911","1,778,673,178",NODELAY,0,MANUAL,Petrol,false,false,HOME,5,5,0
vanta-Sea,Denver Office,BUS,"May 18, 2026",11:00,"4,858,693",LOGIN,false,Priya Mikhailov Travel,KBK 497 GP,KBK 497 GP,12,9.11,8.6,"1,779,099,360","1,779,101,100","1,779,099,087","1,779,101,855",NODELAY,0,MANUAL,Petrol,false,false,NA,9,8,1
vanta-Sea,Denver Office,CAB,"May 20, 2026",18:16,"4,868,503",LOGOUT,false,Anjali Mikhailov Travel,SES 704 GP,SES 704 GP,3,17.9,9.9,"1,779,301,860","1,779,304,440","1,779,301,450","1,779,304,882",NODELAY,0,AUTO,Electric,false,false,NA,2,2,2
vanta-Sea,Denver Office,BUS,"May 14, 2026",13:00,"4,850,315",LOGIN,false,Priya Mikhailov Travel,ANW 271 GP,ANW 271 GP,3,8.85,7.1,"1,778,760,840","1,778,762,700","1,778,759,404","1,778,762,697",NODELAY,0,MANUAL,Electric,false,false,NODAL,2,1,1
vanta-Sea,Denver Office,CAB,"May 16, 2026",13:00,"4,856,466",LOGIN,false,Aarav Mikhailov Travel,RNH 185 GP,RNH 185 GP,3,15.97,13.2,"1,778,932,680","1,778,935,500","1,778,932,293","1,778,936,564",TRAFFIC,2,AUTO,Petrol,false,false,NA,1,1,0
vanta-Sea,Denver Office,BUS,"May 18, 2026",13:00,"4,859,147",LOGIN,false,Aarav Mikhailov Travel,MUB 901 GP,MUB 901 GP,12,3.82,5.6,"1,779,107,700","1,779,108,900","1,779,106,572","1,779,109,178",NODELAY,0,MANUAL,Petrol,false,false,NA,5,7,0
vanta-Sea,Denver Office,CAB,"May 18, 2026",18:16,"4,860,628",LOGOUT,false,Sanjay Mikhailov Travel,CJP 363 GP,CJP 363 GP,12,17.33,14.7,"1,779,129,060","1,779,129,840","1,779,127,804","1,779,132,924",NODELAY,0,AUTO,Petrol,false,false,NA,5,5,0
vanta-Sea,Denver Office,CAB,"May 23, 2026",18:16,"4,878,092",LOGOUT,false,Sanjay Mikhailov Travel,RSM 142 GP,RSM 142 GP,3,14.44,14.9,"1,779,561,060","1,779,563,280","1,779,560,252","1,779,563,179",NODELAY,0,AUTO,Petrol,false,false,NA,2,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"July 3, 2026",08:30,"3,343,456",LOGIN,false,Pooja Mikhailov Travel,JQF 041 GP,JQF 041 GP,3,5.66,4.9,"1,783,065,660","1,783,067,100","1,783,065,758","1,783,066,970",NODELAY,0,AUTO,Diesel,false,false,HOME,3,3,0
pinnacle-Slc,Clearwater Campus,CAB,"July 3, 2026",09:00,"3,342,463",LOGIN,false,Rahul Morozov Travel,CUJ 999 GP,CUJ 999 GP,3,8.79,6.7,"1,783,066,620","1,783,068,900","1,783,067,000","1,783,069,266",NODELAY,0,AUTO,Diesel,false,false,HOME,3,3,0
