site_id,shift_band,date,corridor_congestion_index,avg_speed_kmph,source
Crestwood Campus,NIGHT,2026-07-25,10.0,47.6,SYNTHETIC
Crestwood Campus,NIGHT,2026-07-27,20.7,47.6,SYNTHETIC
Crestwood Campus,NIGHT,2026-07-28,18.1,47.7,SYNTHETIC
Crestwood Campus,NIGHT,2026-07-29,14.4,49.2,SYNTHETIC
Crestwood Campus,NIGHT,2026-07-30,12.7,49.9,SYNTHETIC
Crestwood Campus,NIGHT,2026-07-31,14.1,38.8,SYNTHETIC
Denver Office,DAY,2026-05-01,11.6,53.4,SYNTHETIC
Denver Office,DAY,2026-05-02,0.0,50.5,SYNTHETIC
Denver Office,DAY,2026-05-03,12.5,53.0,SYNTHETIC
Denver Office,DAY,2026-05-04,27.0,41.9,SYNTHETIC
Denver Office,DAY,2026-05-05,32.1,43.2,SYNTHETIC
Denver Office,DAY,2026-05-06,19.0,43.4,SYNTHETIC
Denver Office,DAY,2026-05-07,28.8,41.8,SYNTHETIC
Denver Office,DAY,2026-05-08,9.7,53.0,SYNTHETIC
Denver Office,DAY,2026-05-09,15.7,54.0,SYNTHETIC
Denver Office,DAY,2026-05-10,17.3,48.3,SYNTHETIC
Denver Office,DAY,2026-05-11,29.9,39.2,SYNTHETIC
Denver Office,DAY,2026-05-12,35.8,37.0,SYNTHETIC
Denver Office,DAY,2026-05-13,11.9,48.1,SYNTHETIC
Denver Office,DAY,2026-05-14,21.6,53.4,SYNTHETIC
Denver Office,DAY,2026-05-15,18.9,49.2,SYNTHETIC
Denver Office,DAY,2026-05-16,10.9,51.5,SYNTHETIC
Denver Office,DAY,2026-05-17,29.3,39.1,SYNTHETIC
Denver Office,DAY,2026-05-18,35.0,45.1,SYNTHETIC
Denver Office,DAY,2026-05-19,33.3,36.9,SYNTHETIC
Denver Office,DAY,2026-05-20,29.0,42.5,SYNTHETIC
Denver Office,DAY,2026-05-21,28.5,41.3,SYNTHETIC
Denver Office,DAY,2026-05-22,21.6,46.5,SYNTHETIC
Denver Office,DAY,2026-05-23,7.6,50.0,SYNTHETIC
Denver Office,DAY,2026-05-24,6.9,46.7,SYNTHETIC
Denver Office,DAY,2026-05-25,26.9,43.1,SYNTHETIC
Denver Office,DAY,2026-05-26,18.7,40.7,SYNTHETIC
Denver Office,DAY,2026-05-27,23.4,45.8,SYNTHETIC
Denver Office,DAY,2026-05-28,17.6,49.4,SYNTHETIC
Denver Office,DAY,2026-05-29,14.7,45.9,SYNTHETIC
Denver Office,DAY,2026-05-30,15.4,48.0,SYNTHETIC
Denver Office,DAY,2026-05-31,5.9,45.7,SYNTHETIC
Denver Office,DAY,2026-06-01,42.7,35.1,SYNTHETIC
Denver Office,DAY,2026-06-02,39.6,37.9,SYNTHETIC
Denver Office,DAY,2026-06-03,34.7,39.8,SYNTHETIC
Denver Office,DAY,2026-06-04,36.5,40.1,SYNTHETIC
Denver Office,DAY,2026-06-05,17.1,52.3,SYNTHETIC
Denver Office,DAY,2026-06-06,7.0,54.2,SYNTHETIC
Denver Office,DAY,2026-06-07,26.0,41.9,SYNTHETIC
Denver Office,DAY,2026-06-08,31.8,45.3,SYNTHETIC
Denver Office,DAY,2026-06-09,40.8,37.9,SYNTHETIC
Denver Office,DAY,2026-06-10,35.0,44.1,SYNTHETIC
Denver Office,DAY,2026-06-11,29.2,41.3,SYNTHETIC
Denver Office,DAY,2026-06-12,18.7,44.9,SYNTHETIC
Denver Office,DAY,2026-06-13,10.9,49.2,SYNTHETIC
Denver Office,DAY,2026-06-14,2.8,55.1,SYNTHETIC
Denver Office,DAY,2026-06-15,35.8,43.8,SYNTHETIC
Denver Office,DAY,2026-06-16,29.6,43.3,SYNTHETIC
Denver Office,DAY,2026-06-17,31.2,40.7,SYNTHETIC
Denver Office,DAY,2026-06-18,20.7,47.1,SYNTHETIC
Denver Office,DAY,2026-06-19,29.0,39.3,SYNTHETIC
Denver Office,DAY,2026-06-20,13.7,48.8,SYNTHETIC
Denver Office,DAY,2026-06-21,19.8,48.1,SYNTHETIC
Denver Office,DAY,2026-06-22,17.8,44.8,SYNTHETIC
Denver Office,DAY,2026-06-23,34.3,39.2,SYNTHETIC
Denver Office,DAY,2026-06-24,41.5,34.5,SYNTHETIC
Denver Office,DAY,2026-06-25,22.9,49.0,SYNTHETIC
Denver Office,DAY,2026-06-26,13.7,48.7,SYNTHETIC
Denver Office,DAY,2026-06-27,16.8,44.6,SYNTHETIC
Denver Office,DAY,2026-06-28,23.8,46.8,SYNTHETIC
Denver Office,DAY,2026-06-29,22.8,44.2,SYNTHETIC
Denver Office,DAY,2026-06-30,38.5,38.8,SYNTHETIC
Denver Office,DAY,2026-07-01,29.6,42.3,SYNTHETIC
Denver Office,DAY,2026-07-02,38.6,40.4,SYNTHETIC
Denver Office,DAY,2026-07-03,10.5,48.2,SYNTHETIC
Denver Office,DAY,2026-07-04,22.1,47.9,SYNTHETIC
Denver Office,DAY,2026-07-05,13.1,48.4,SYNTHETIC
Denver Office,DAY,2026-07-06,18.2,43.9,SYNTHETIC
Denver Office,DAY,2026-07-07,30.2,41.7,SYNTHETIC
Denver Office,DAY,2026-07-08,39.8,39.1,SYNTHETIC
Denver Office,DAY,2026-07-09,28.4,41.9,SYNTHETIC
Denver Office,DAY,2026-07-10,24.9,44.7,SYNTHETIC
Denver Office,DAY,2026-07-11,18.6,48.4,SYNTHETIC
Denver Office,DAY,2026-07-12,13.7,51.4,SYNTHETIC
Denver Office,DAY,2026-07-13,40.1,38.6,SYNTHETIC
Denver Office,DAY,2026-07-14,22.4,43.5,SYNTHETIC
Denver Office,DAY,2026-07-15,40.5,34.5,SYNTHETIC
Denver Office,DAY,2026-07-16,27.0,47.9,SYNTHETIC
Denver Office,DAY,2026-07-17,18.6,44.5,SYNTHETIC
Denver Office,DAY,2026-07-18,12.8,48.7,SYNTHETIC
Denver Office,DAY,2026-07-19,4.1,53.3,SYNTHETIC
Denver Office,DAY,2026-07-20,14.5,49.4,SYNTHETIC
Denver Office,DAY,2026-07-21,38.9,40.0,SYNTHETIC
Denver Office,DAY,2026-07-22,34.0,43.2,SYNTHETIC
Denver Office,DAY,2026-07-23,29.1,44.7,SYNTHETIC
Denver Office,DAY,2026-07-24,24.1,46.6,SYNTHETIC
Denver Office,DAY,2026-07-25,15.3,45.4,SYNTHETIC
Denver Office,DAY,2026-07-26,7.0,48.6,SYNTHETIC
Denver Office,DAY,2026-07-27,32.0,41.5,SYNTHETIC
Denver Office,DAY,2026-07-28,36.1,39.5,SYNTHETIC
Denver Office,DAY,2026-07-29,29.0,47.0,SYNTHETIC
Denver Office,DAY,2026-07-30,14.5,45.1,SYNTHETIC
Denver Office,DAY,2026-07-31,8.3,56.3,SYNTHETIC
Denver Office,EARLY,2026-05-01,22.7,46.2,SYNTHETIC
Denver Office,EARLY,2026-05-02,12.4,49.0,SYNTHETIC
Denver Office,EARLY,2026-05-03,4.5,53.2,SYNTHETIC
Denver Office,EARLY,2026-05-04,17.2,43.9,SYNTHETIC
Denver Office,EARLY,2026-05-05,9.0,54.5,SYNTHETIC
Denver Office,EARLY,2026-05-06,1.9,55.1,SYNTHETIC
Denver Office,EARLY,2026-05-07,16.2,53.2,SYNTHETIC
Denver Office,EARLY,2026-05-08,15.6,45.8,SYNTHETIC
Denver Office,EARLY,2026-05-09,9.4,51.5,SYNTHETIC
Denver Office,EARLY,2026-05-10,0.7,56.1,SYNTHETIC
Denver Office,EARLY,2026-05-11,15.5,51.7,SYNTHETIC
Denver Office,EARLY,2026-05-12,23.8,45.8,SYNTHETIC
Denver Office,EARLY,2026-05-13,20.9,43.1,SYNTHETIC
Denver Office,EARLY,2026-05-14,0.0,58.6,SYNTHETIC
Denver Office,EARLY,2026-05-15,19.6,49.2,SYNTHETIC
Denver Office,EARLY,2026-05-16,5.9,55.0,SYNTHETIC
Denver Office,EARLY,2026-05-17,14.6,43.6,SYNTHETIC
Denver Office,EARLY,2026-05-18,7.1,58.7,SYNTHETIC
Denver Office,EARLY,2026-05-19,10.1,52.9,SYNTHETIC
Denver Office,EARLY,2026-05-20,7.6,44.9,SYNTHETIC
Denver Office,EARLY,2026-05-21,16.1,52.6,SYNTHETIC
Denver Office,EARLY,2026-05-22,19.7,48.0,SYNTHETIC
Denver Office,EARLY,2026-05-23,12.1,50.7,SYNTHETIC
Denver Office,EARLY,2026-05-24,13.9,54.2,SYNTHETIC
Denver Office,EARLY,2026-05-25,13.9,51.5,SYNTHETIC
Denver Office,EARLY,2026-05-26,6.1,51.4,SYNTHETIC
Denver Office,EARLY,2026-05-27,13.8,43.0,SYNTHETIC
Denver Office,EARLY,2026-05-28,18.1,50.4,SYNTHETIC
Denver Office,EARLY,2026-05-29,8.8,47.2,SYNTHETIC
Denver Office,EARLY,2026-05-30,13.8,46.7,SYNTHETIC
Denver Office,EARLY,2026-05-31,16.0,48.6,SYNTHETIC
Denver Office,EARLY,2026-06-01,2.2,58.4,SYNTHETIC
Denver Office,EARLY,2026-06-02,23.9,43.4,SYNTHETIC
Denver Office,EARLY,2026-06-03,6.0,55.5,SYNTHETIC
Denver Office,EARLY,2026-06-04,8.2,53.5,SYNTHETIC
Denver Office,EARLY,2026-06-05,3.1,53.8,SYNTHETIC
Denver Office,EARLY,2026-06-06,6.2,53.6,SYNTHETIC
Denver Office,EARLY,2026-06-07,11.4,49.3,SYNTHETIC
Denver Office,EARLY,2026-06-08,0.9,58.9,SYNTHETIC
Denver Office,EARLY,2026-06-09,3.8,51.9,SYNTHETIC
Denver Office,EARLY,2026-06-10,12.6,52.6,SYNTHETIC
Denver Office,EARLY,2026-06-11,15.1,48.5,SYNTHETIC
Denver Office,EARLY,2026-06-12,10.3,52.2,SYNTHETIC
Denver Office,EARLY,2026-06-13,9.4,47.7,SYNTHETIC
Denver Office,EARLY,2026-06-14,3.5,56.4,SYNTHETIC
Denver Office,EARLY,2026-06-15,22.4,50.6,SYNTHETIC
Denver Office,EARLY,2026-06-16,10.2,48.7,SYNTHETIC
Denver Office,EARLY,2026-06-17,12.3,51.7,SYNTHETIC
Denver Office,EARLY,2026-06-18,19.5,46.1,SYNTHETIC
Denver Office,EARLY,2026-06-19,8.8,47.7,SYNTHETIC
Denver Office,EARLY,2026-06-20,15.4,48.3,SYNTHETIC
Denver Office,EARLY,2026-06-21,17.6,42.6,SYNTHETIC
Denver Office,EARLY,2026-06-22,19.7,45.3,SYNTHETIC
Denver Office,EARLY,2026-06-23,20.7,39.8,SYNTHETIC
Denver Office,EARLY,2026-06-24,17.5,51.9,SYNTHETIC
Denver Office,EARLY,2026-06-25,8.1,53.7,SYNTHETIC
Denver Office,EARLY,2026-06-26,15.3,47.4,SYNTHETIC
Denver Office,EARLY,2026-06-27,19.5,42.5,SYNTHETIC
Denver Office,EARLY,2026-06-28,18.4,48.5,SYNTHETIC
Denver Office,EARLY,2026-06-29,17.4,46.1,SYNTHETIC
Denver Office,EARLY,2026-06-30,8.7,51.2,SYNTHETIC
Denver Office,EARLY,2026-07-01,7.8,58.2,SYNTHETIC
Denver Office,EARLY,2026-07-02,6.2,49.8,SYNTHETIC
Denver Office,EARLY,2026-07-03,10.3,45.0,SYNTHETIC
Denver Office,EARLY,2026-07-04,1.2,61.8,SYNTHETIC
Denver Office,EARLY,2026-07-05,4.6,47.8,SYNTHETIC
Denver Office,EARLY,2026-07-06,6.5,55.4,SYNTHETIC
Denver Office,EARLY,2026-07-07,9.7,47.5,SYNTHETIC
Denver Office,EARLY,2026-07-08,20.9,41.5,SYNTHETIC
Denver Office,EARLY,2026-07-09,5.4,49.2,SYNTHETIC
Denver Office,EARLY,2026-07-10,12.6,52.5,SYNTHETIC
Denver Office,EARLY,2026-07-11,21.3,44.7,SYNTHETIC
Denver Office,EARLY,2026-07-12,5.1,50.6,SYNTHETIC
Denver Office,EARLY,2026-07-13,12.7,50.9,SYNTHETIC
Denver Office,EARLY,2026-07-14,12.0,49.3,SYNTHETIC
Denver Office,EARLY,2026-07-15,8.5,52.6,SYNTHETIC
Denver Office,EARLY,2026-07-16,6.8,52.8,SYNTHETIC
Denver Office,EARLY,2026-07-17,12.0,51.6,SYNTHETIC
Denver Office,EARLY,2026-07-18,15.1,50.9,SYNTHETIC
Denver Office,EARLY,2026-07-19,6.5,52.6,SYNTHETIC
Denver Office,EARLY,2026-07-20,5.4,49.9,SYNTHETIC
Denver Office,EARLY,2026-07-21,22.9,44.6,SYNTHETIC
Denver Office,EARLY,2026-07-22,8.9,51.8,SYNTHETIC
Denver Office,EARLY,2026-07-23,4.3,57.8,SYNTHETIC
Denver Office,EARLY,2026-07-24,14.5,46.6,SYNTHETIC
Denver Office,EARLY,2026-07-25,14.8,47.8,SYNTHETIC
Denver Office,EARLY,2026-07-26,15.6,45.0,SYNTHETIC
Denver Office,EARLY,2026-07-27,14.1,46.6,SYNTHETIC
Denver Office,EARLY,2026-07-28,10.5,51.9,SYNTHETIC
Denver Office,EARLY,2026-07-29,14.9,47.9,SYNTHETIC
Denver Office,EARLY,2026-07-30,7.7,54.0,SYNTHETIC
Denver Office,EARLY,2026-07-31,7.8,51.1,SYNTHETIC
Denver Office,EVENING,2026-05-01,6.0,57.9,SYNTHETIC
Denver Office,EVENING,2026-05-02,7.8,49.4,SYNTHETIC
Denver Office,EVENING,2026-05-03,20.5,45.3,SYNTHETIC
Denver Office,EVENING,2026-05-04,25.0,41.7,SYNTHETIC
Denver Office,EVENING,2026-05-05,18.9,49.4,SYNTHETIC
Denver Office,EVENING,2026-05-06,5.6,56.5,SYNTHETIC
Denver Office,EVENING,2026-05-07,7.3,46.9,SYNTHETIC
Denver Office,EVENING,2026-05-08,10.1,46.7,SYNTHETIC
Denver Office,EVENING,2026-05-09,9.2,47.9,SYNTHETIC
Denver Office,EVENING,2026-05-10,12.4,53.1,SYNTHETIC
Denver Office,EVENING,2026-05-11,20.1,43.1,SYNTHETIC
Denver Office,EVENING,2026-05-12,1.7,51.7,SYNTHETIC
Denver Office,EVENING,2026-05-13,11.9,50.9,SYNTHETIC
Denver Office,EVENING,2026-05-14,13.4,48.6,SYNTHETIC
Denver Office,EVENING,2026-05-15,18.1,45.6,SYNTHETIC
Denver Office,EVENING,2026-05-16,0.0,58.3,SYNTHETIC
Denver Office,EVENING,2026-05-17,11.9,48.5,SYNTHETIC
Denver Office,EVENING,2026-05-18,12.5,50.6,SYNTHETIC
Denver Office,EVENING,2026-05-19,13.8,54.9,SYNTHETIC
Denver Office,EVENING,2026-05-20,10.5,60.6,SYNTHETIC
Denver Office,EVENING,2026-05-21,16.5,47.8,SYNTHETIC
Denver Office,EVENING,2026-05-22,12.0,45.6,SYNTHETIC
Denver Office,EVENING,2026-05-23,11.6,48.4,SYNTHETIC
Denver Office,EVENING,2026-05-24,23.0,43.2,SYNTHETIC
Denver Office,EVENING,2026-05-25,9.3,54.3,SYNTHETIC
Denver Office,EVENING,2026-05-26,15.8,49.9,SYNTHETIC
Denver Office,EVENING,2026-05-27,1.3,54.4,SYNTHETIC
Denver Office,EVENING,2026-05-28,17.9,49.5,SYNTHETIC
Denver Office,EVENING,2026-05-29,0.0,52.6,SYNTHETIC
Denver Office,EVENING,2026-05-30,17.0,45.7,SYNTHETIC
Denver Office,EVENING,2026-05-31,15.2,49.3,SYNTHETIC
Denver Office,EVENING,2026-06-01,13.1,53.6,SYNTHETIC
Denver Office,EVENING,2026-06-02,11.4,51.4,SYNTHETIC
Denver Office,EVENING,2026-06-03,9.3,50.8,SYNTHETIC
Denver Office,EVENING,2026-06-04,5.8,57.7,SYNTHETIC
Denver Office,EVENING,2026-06-05,3.2,55.8,SYNTHETIC
Denver Office,EVENING,2026-06-06,6.6,47.6,SYNTHETIC
Denver Office,EVENING,2026-06-07,20.3,49.7,SYNTHETIC
Denver Office,EVENING,2026-06-08,15.9,47.9,SYNTHETIC
Denver Office,EVENING,2026-06-09,17.1,51.4,SYNTHETIC
Denver Office,EVENING,2026-06-10,18.5,47.3,SYNTHETIC
Denver Office,EVENING,2026-06-11,14.1,51.7,SYNTHETIC
Denver Office,EVENING,2026-06-12,11.9,48.6,SYNTHETIC
Denver Office,EVENING,2026-06-13,8.3,52.2,SYNTHETIC
Denver Office,EVENING,2026-06-14,19.0,46.7,SYNTHETIC
Denver Office,EVENING,2026-06-15,12.4,53.7,SYNTHETIC
Denver Office,EVENING,2026-06-16,10.2,52.1,SYNTHETIC
Denver Office,EVENING,2026-06-17,8.1,55.4,SYNTHETIC
Denver Office,EVENING,2026-06-18,6.3,53.5,SYNTHETIC
Denver Office,EVENING,2026-06-19,4.9,50.5,SYNTHETIC
Denver Office,EVENING,2026-06-20,14.2,53.1,SYNTHETIC
Denver Office,EVENING,2026-06-21,0.4,54.5,SYNTHETIC
Denver Office,EVENING,2026-06-22,16.2,44.5,SYNTHETIC
Denver Office,EVENING,2026-06-23,12.9,47.2,SYNTHETIC
Denver Office,EVENING,2026-06-24,6.1,58.4,SYNTHETIC
Denver Office,EVENING,2026-06-25,20.4,49.2,SYNTHETIC
Denver Office,EVENING,2026-06-26,17.3,51.0,SYNTHETIC
Denver Office,EVENING,2026-06-27,15.2,45.6,SYNTHETIC
Denver Office,EVENING,2026-06-28,15.5,51.6,SYNTHETIC
Denver Office,EVENING,2026-06-29,5.9,49.9,SYNTHETIC
Denver Office,EVENING,2026-06-30,11.8,54.7,SYNTHETIC
Denver Office,EVENING,2026-07-01,20.3,45.0,SYNTHETIC
Denver Office,EVENING,2026-07-02,15.8,47.6,SYNTHETIC
Denver Office,EVENING,2026-07-03,8.5,53.9,SYNTHETIC
Denver Office,EVENING,2026-07-04,21.7,45.7,SYNTHETIC
Denver Office,EVENING,2026-07-05,10.6,53.8,SYNTHETIC
Denver Office,EVENING,2026-07-06,5.9,54.3,SYNTHETIC
Denver Office,EVENING,2026-07-07,15.7,50.7,SYNTHETIC
Denver Office,EVENING,2026-07-08,10.9,54.6,SYNTHETIC
Denver Office,EVENING,2026-07-09,9.7,51.3,SYNTHETIC
Denver Office,EVENING,2026-07-10,0.8,48.9,SYNTHETIC
Denver Office,EVENING,2026-07-11,18.9,48.9,SYNTHETIC
Denver Office,EVENING,2026-07-12,10.9,52.1,SYNTHETIC
Denver Office,EVENING,2026-07-13,13.0,50.4,SYNTHETIC
Denver Office,EVENING,2026-07-14,12.4,49.6,SYNTHETIC
Denver Office,EVENING,2026-07-15,6.6,54.6,SYNTHETIC
Denver Office,EVENING,2026-07-16,27.8,43.4,SYNTHETIC
Denver Office,EVENING,2026-07-17,15.1,45.2,SYNTHETIC
Denver Office,EVENING,2026-07-18,23.4,45.0,SYNTHETIC
Denver Office,EVENING,2026-07-19,12.4,49.1,SYNTHETIC
Denver Office,EVENING,2026-07-20,12.7,44.8,SYNTHETIC
Denver Office,EVENING,2026-07-21,16.1,43.4,SYNTHETIC
Denver Office,EVENING,2026-07-22,9.9,48.9,SYNTHETIC
Denver Office,EVENING,2026-07-23,12.5,50.0,SYNTHETIC
Denver Office,EVENING,2026-07-24,8.6,57.5,SYNTHETIC
Denver Office,EVENING,2026-07-25,13.0,51.8,SYNTHETIC
Denver Office,EVENING,2026-07-26,10.9,53.1,SYNTHETIC
Denver Office,EVENING,2026-07-27,13.0,47.1,SYNTHETIC
Denver Office,EVENING,2026-07-28,15.3,43.2,SYNTHETIC
Denver Office,EVENING,2026-07-29,13.9,41.7,SYNTHETIC
Denver Office,EVENING,2026-07-30,17.1,43.7,SYNTHETIC
Denver Office,EVENING,2026-07-31,8.5,51.6,SYNTHETIC
Denver Office,NIGHT,2026-05-01,13.8,47.6,SYNTHETIC
Denver Office,NIGHT,2026-05-02,13.9,43.1,SYNTHETIC
Denver Office,NIGHT,2026-05-03,16.1,46.8,SYNTHETIC
Denver Office,NIGHT,2026-05-04,9.1,49.5,SYNTHETIC
Denver Office,NIGHT,2026-05-05,9.4,49.3,SYNTHETIC
Denver Office,NIGHT,2026-05-06,7.1,55.6,SYNTHETIC
Denver Office,NIGHT,2026-05-07,9.9,47.4,SYNTHETIC
Denver Office,NIGHT,2026-05-08,19.6,47.6,SYNTHETIC
Denver Office,NIGHT,2026-05-09,8.0,49.9,SYNTHETIC
Denver Office,NIGHT,2026-05-10,14.9,44.7,SYNTHETIC
Denver Office,NIGHT,2026-05-11,11.9,50.0,SYNTHETIC
Denver Office,NIGHT,2026-05-12,15.3,48.8,SYNTHETIC
Denver Office,NIGHT,2026-05-13,12.1,53.6,SYNTHETIC
Denver Office,NIGHT,2026-05-14,8.1,48.7,SYNTHETIC
Denver Office,NIGHT,2026-05-15,0.2,51.8,SYNTHETIC
Denver Office,NIGHT,2026-05-16,6.3,46.5,SYNTHETIC
Denver Office,NIGHT,2026-05-17,19.8,41.6,SYNTHETIC
Denver Office,NIGHT,2026-05-18,3.3,55.0,SYNTHETIC
Denver Office,NIGHT,2026-05-19,6.4,48.5,SYNTHETIC
Denver Office,NIGHT,2026-05-20,10.9,47.4,SYNTHETIC
Denver Office,NIGHT,2026-05-21,10.6,44.6,SYNTHETIC
Denver Office,NIGHT,2026-05-22,20.1,40.3,SYNTHETIC
Denver Office,NIGHT,2026-05-23,16.5,45.7,SYNTHETIC
Denver Office,NIGHT,2026-05-24,10.9,53.1,SYNTHETIC
Denver Office,NIGHT,2026-05-25,9.2,47.3,SYNTHETIC
Denver Office,NIGHT,2026-05-26,14.1,49.8,SYNTHETIC
Denver Office,NIGHT,2026-05-27,11.9,52.7,SYNTHETIC
Denver Office,NIGHT,2026-05-28,11.5,48.2,SYNTHETIC
Denver Office,NIGHT,2026-05-29,11.5,48.0,SYNTHETIC
Denver Office,NIGHT,2026-05-30,11.0,41.4,SYNTHETIC
Denver Office,NIGHT,2026-05-31,20.0,50.2,SYNTHETIC
Denver Office,NIGHT,2026-06-01,15.5,48.8,SYNTHETIC
Denver Office,NIGHT,2026-06-02,10.4,52.7,SYNTHETIC
Denver Office,NIGHT,2026-06-03,17.7,49.9,SYNTHETIC
Denver Office,NIGHT,2026-06-04,16.2,51.8,SYNTHETIC
Denver Office,NIGHT,2026-06-05,15.0,52.6,SYNTHETIC
Denver Office,NIGHT,2026-06-06,12.5,48.0,SYNTHETIC
Denver Office,NIGHT,2026-06-07,7.0,46.6,SYNTHETIC
Denver Office,NIGHT,2026-06-08,3.4,56.7,SYNTHETIC
Denver Office,NIGHT,2026-06-09,17.2,48.3,SYNTHETIC
Denver Office,NIGHT,2026-06-10,13.8,48.4,SYNTHETIC
Denver Office,NIGHT,2026-06-11,13.2,52.6,SYNTHETIC
Denver Office,NIGHT,2026-06-12,2.2,53.1,SYNTHETIC
Denver Office,NIGHT,2026-06-13,3.1,55.7,SYNTHETIC
Denver Office,NIGHT,2026-06-14,13.4,43.9,SYNTHETIC
Denver Office,NIGHT,2026-06-15,22.7,46.7,SYNTHETIC
Denver Office,NIGHT,2026-06-16,13.9,50.9,SYNTHETIC
Denver Office,NIGHT,2026-06-17,16.7,41.8,SYNTHETIC
Denver Office,NIGHT,2026-06-18,3.6,54.2,SYNTHETIC
Denver Office,NIGHT,2026-06-19,13.3,52.0,SYNTHETIC
Denver Office,NIGHT,2026-06-20,14.6,48.8,SYNTHETIC
Denver Office,NIGHT,2026-06-21,12.0,49.8,SYNTHETIC
Denver Office,NIGHT,2026-06-22,16.8,44.5,SYNTHETIC
Denver Office,NIGHT,2026-06-23,10.2,51.4,SYNTHETIC
Denver Office,NIGHT,2026-06-24,19.0,49.4,SYNTHETIC
Denver Office,NIGHT,2026-06-25,12.5,60.5,SYNTHETIC
Denver Office,NIGHT,2026-06-26,5.0,49.8,SYNTHETIC
Denver Office,NIGHT,2026-06-27,8.8,54.2,SYNTHETIC
Denver Office,NIGHT,2026-06-28,0.0,50.8,SYNTHETIC
Denver Office,NIGHT,2026-06-29,16.4,43.6,SYNTHETIC
Denver Office,NIGHT,2026-06-30,7.1,52.2,SYNTHETIC
Denver Office,NIGHT,2026-07-01,14.7,50.8,SYNTHETIC
Denver Office,NIGHT,2026-07-02,4.4,45.8,SYNTHETIC
Denver Office,NIGHT,2026-07-03,10.1,45.7,SYNTHETIC
Denver Office,NIGHT,2026-07-04,8.1,54.4,SYNTHETIC
Denver Office,NIGHT,2026-07-05,4.9,50.5,SYNTHETIC
Denver Office,NIGHT,2026-07-06,0.0,55.9,SYNTHETIC
Denver Office,NIGHT,2026-07-07,8.8,51.1,SYNTHETIC
Denver Office,NIGHT,2026-07-08,16.9,49.4,SYNTHETIC
Denver Office,NIGHT,2026-07-09,22.5,41.5,SYNTHETIC
Denver Office,NIGHT,2026-07-10,10.7,46.3,SYNTHETIC
Denver Office,NIGHT,2026-07-11,9.8,53.3,SYNTHETIC
Denver Office,NIGHT,2026-07-12,19.6,45.9,SYNTHETIC
Denver Office,NIGHT,2026-07-13,10.5,53.0,SYNTHETIC
Denver Office,NIGHT,2026-07-14,20.2,44.2,SYNTHETIC
Denver Office,NIGHT,2026-07-15,4.1,48.9,SYNTHETIC
Denver Office,NIGHT,2026-07-16,7.7,48.4,SYNTHETIC
Denver Office,NIGHT,2026-07-17,8.4,50.1,SYNTHETIC
Denver Office,NIGHT,2026-07-18,12.5,49.2,SYNTHETIC
Denver Office,NIGHT,2026-07-19,4.0,55.3,SYNTHETIC
Denver Office,NIGHT,2026-07-20,12.9,51.0,SYNTHETIC
Denver Office,NIGHT,2026-07-21,8.7,48.3,SYNTHETIC
Denver Office,NIGHT,2026-07-22,14.5,52.2,SYNTHETIC
Denver Office,NIGHT,2026-07-23,14.4,44.2,SYNTHETIC
Denver Office,NIGHT,2026-07-24,7.4,53.5,SYNTHETIC
Denver Office,NIGHT,2026-07-25,17.2,47.6,SYNTHETIC
Denver Office,NIGHT,2026-07-26,10.5,48.9,SYNTHETIC
Denver Office,NIGHT,2026-07-27,0.1,55.4,SYNTHETIC
Denver Office,NIGHT,2026-07-28,21.6,47.9,SYNTHETIC
Denver Office,NIGHT,2026-07-29,2.5,56.6,SYNTHETIC
Denver Office,NIGHT,2026-07-30,13.9,50.5,SYNTHETIC
Denver Office,NIGHT,2026-07-31,18.4,47.4,SYNTHETIC
Eastgate Office,DAY,2026-05-01,14.4,51.6,SYNTHETIC
Eastgate Office,DAY,2026-05-04,12.3,53.3,SYNTHETIC
Eastgate Office,DAY,2026-05-05,18.3,47.1,SYNTHETIC
Eastgate Office,DAY,2026-05-06,4.6,53.4,SYNTHETIC
Eastgate Office,DAY,2026-05-07,16.0,47.2,SYNTHETIC
Eastgate Office,DAY,2026-05-08,13.7,48.5,SYNTHETIC
Eastgate Office,DAY,2026-05-09,25.3,44.9,SYNTHETIC
Eastgate Office,DAY,2026-05-10,19.6,46.7,SYNTHETIC
Eastgate Office,DAY,2026-05-11,16.1,48.6,SYNTHETIC
Eastgate Office,DAY,2026-05-12,10.9,49.6,SYNTHETIC
Eastgate Office,DAY,2026-05-13,15.9,42.8,SYNTHETIC
Eastgate Office,DAY,2026-05-14,9.0,52.4,SYNTHETIC
Eastgate Office,DAY,2026-05-15,10.5,50.5,SYNTHETIC
Eastgate Office,DAY,2026-05-17,3.5,55.0,SYNTHETIC
Eastgate Office,DAY,2026-05-18,14.7,47.4,SYNTHETIC
Eastgate Office,DAY,2026-05-19,9.2,48.1,SYNTHETIC
Eastgate Office,DAY,2026-05-20,18.4,56.4,SYNTHETIC
Eastgate Office,DAY,2026-05-21,13.0,49.5,SYNTHETIC
Eastgate Office,DAY,2026-05-22,13.7,49.8,SYNTHETIC
Eastgate Office,DAY,2026-05-23,17.0,47.5,SYNTHETIC
Eastgate Office,DAY,2026-05-24,9.4,50.3,SYNTHETIC
Eastgate Office,DAY,2026-05-25,18.6,48.9,SYNTHETIC
Eastgate Office,DAY,2026-05-26,8.5,56.6,SYNTHETIC
